P2 ratio,P1 ratio,0.5um,1um,time (iso)
16.38,2.48,10166.41,725.22,2015-08-17T17:06:50.278000
15.88,2.21,9856.14,621.15,2015-08-17T17:07:53.193000
16.17,3.52,10033.06,1052.29,2015-08-17T17:08:55.064000
16.38,4.80,10167.21,2976.55,2015-08-17T17:09:57.524000
18.14,5.59,11255.20,3471.41,2015-08-17T17:10:59.620000
13.81,3.75,8571.34,1099.70,2015-08-17T17:12:02.284000
11.66,3.13,7238.58,949.33,2015-08-17T17:13:04.590000
14.52,2.48,9010.78,724.72,2015-08-17T17:14:06.894000
14.22,4.12,8825.71,2555.96,2015-08-17T17:15:09.233000
11.72,1.75,7272.94,443.49,2015-08-17T17:16:12.779000
21.61,2.35,13412.71,675.20,2015-08-17T17:17:14.571000
23.50,9.43,14583.49,5854.08,2015-08-17T17:18:16.633000
20.90,4.50,12971.13,2789.90,2015-08-17T17:19:19.709000
19.18,2.76,11906.15,828.18,2015-08-17T17:20:22.135000
17.34,2.81,10761.15,844.45,2015-08-17T17:21:24.520000
12.55,2.06,7788.67,562.26,2015-08-17T17:22:27.687000
15.91,1.77,9875.14,451.23,2015-08-17T17:23:30.929000
13.70,2.35,8504.50,676.11,2015-08-17T17:24:32.786000
13.46,2.02,8354.90,549.33,2015-08-17T17:25:34.658000
12.33,2.59,7651.35,766.91,2015-08-17T17:26:37.345000
15.74,1.30,9766.29,279.93,2015-08-17T17:27:39.197000
15.38,1.33,9543.89,288.99,2015-08-17T17:28:41.578000
27.79,5.19,17248.45,3220.88,2015-08-17T17:29:43.429000
26.14,12.26,16219.89,7610.33,2015-08-17T17:30:45.363000
37.54,17.34,23296.62,10763.12,2015-08-17T17:31:47.326000
31.65,13.29,19644.62,8246.40,2015-08-17T17:32:49.200000
21.87,7.34,13570.04,4553.18,2015-08-17T17:33:51.512000
20.84,7.13,12936.06,4423.51,2015-08-17T17:34:53.633000
17.11,3.97,10618.69,1129.26,2015-08-17T17:35:56.276000
20.79,5.99,12900.49,3717.95,2015-08-17T17:36:59.369000
20.95,4.60,13001.54,2856.11,2015-08-17T17:38:02.906000
16.71,3.99,10372.79,1131.70,2015-08-17T17:39:06.450000
16.86,4.73,10462.39,2934.91,2015-08-17T17:40:08.999000
16.68,5.12,10351.92,3175.59,2015-08-17T17:41:11.422000
18.26,3.00,11335.31,907.26,2015-08-17T17:42:13.682000
23.42,6.35,14537.50,3943.16,2015-08-17T17:43:15.601000
20.67,5.60,12826.38,3475.19,2015-08-17T17:44:18.259000
24.18,11.47,15007.34,7119.13,2015-08-17T17:45:20.234000
23.73,6.47,14725.88,4017.94,2015-08-17T17:46:23.130000
23.15,7.22,14366.70,4480.98,2015-08-17T17:47:25.344000
22.15,8.81,13745.95,5469.39,2015-08-17T17:48:27.407000
23.44,7.55,14548.34,4688.15,2015-08-17T17:49:29.445000
23.16,5.42,14373.29,3361.40,2015-08-17T17:50:31.701000
20.89,6.03,12962.79,3742.01,2015-08-17T17:51:35.054000
20.81,6.09,12916.55,3780.30,2015-08-17T17:52:37.818000
23.25,7.05,14427.36,4377.42,2015-08-17T17:53:40.041000
20.72,7.26,12859.37,4504.27,2015-08-17T17:54:42.162000
25.26,6.34,15676.57,3934.65,2015-08-17T17:55:44.869000
23.11,5.75,14341.43,3568.24,2015-08-17T17:56:47.178000
23.81,6.26,14776.55,3882.91,2015-08-17T17:57:49.200000
21.11,4.97,13100.04,3084.03,2015-08-17T17:58:50.886000
22.63,5.10,14046.32,3162.60,2015-08-17T17:59:53.014000
17.54,5.23,10887.84,3247.08,2015-08-17T18:00:56.280000
19.90,5.12,12351.47,3176.25,2015-08-17T18:01:58.607000
17.83,3.29,11066.49,996.01,2015-08-17T18:03:01.111000
18.64,4.30,11565.68,2667.81,2015-08-17T18:04:03.251000
18.73,4.61,11623.87,2860.79,2015-08-17T18:05:05.381000
15.16,3.52,9407.44,1053.71,2015-08-17T18:06:07.267000
14.76,1.20,9162.00,246.09,2015-08-17T18:07:09.080000
13.07,4.54,8113.82,2817.47,2015-08-17T18:08:12.560000
14.70,4.05,9125.36,2512.84,2015-08-17T18:09:15.693000
13.49,3.18,8372.91,964.85,2015-08-17T18:10:19.278000
14.51,1.77,9007.11,450.30,2015-08-17T18:11:21.087000
17.77,4.14,11026.94,2572.14,2015-08-17T18:12:22.818000
17.44,3.33,10822.95,1007.18,2015-08-17T18:13:24.806000
15.78,2.29,9794.80,653.72,2015-08-17T18:14:26.517000
16.57,3.38,10284.19,1019.67,2015-08-17T18:15:28.839000
22.50,4.22,13963.73,2618.27,2015-08-17T18:16:31.715000
24.50,3.18,15204.52,964.18,2015-08-17T18:17:34.314000
