P2 ratio,P1 ratio,0.5um,1um,time (iso)
13.58,1.43,8429.12,324.33,2015-08-23T10:53:39.877000
13.43,3.87,8336.40,1116.73,2015-08-23T10:54:43.271000
14.45,1.60,8967.75,386.72,2015-08-23T10:55:45.125000
17.30,4.89,10739.65,3037.08,2015-08-23T10:56:47.192000
18.48,5.64,11466.21,3503.17,2015-08-23T10:57:49.681000
15.93,4.43,9886.07,2751.31,2015-08-23T10:58:51.985000
21.32,3.72,13234.21,1094.45,2015-08-23T10:59:54.942000
19.51,9.05,12105.78,5618.25,2015-08-23T11:00:56.808000
18.21,5.44,11298.91,3378.32,2015-08-23T11:01:59.129000
14.71,3.17,9130.53,961.62,2015-08-23T11:03:01.184000
17.86,1.97,11081.39,527.23,2015-08-23T11:04:04.398000
26.93,10.86,16712.32,6742.22,2015-08-23T11:05:06.318000
21.64,6.19,13430.02,3841.68,2015-08-23T11:06:08.270000
23.48,7.55,14572.03,4683.68,2015-08-23T11:07:10.280000
14.48,3.60,8985.37,1069.93,2015-08-23T11:08:12.072000
14.95,2.27,9277.86,646.40,2015-08-23T11:09:14.103000
15.22,3.00,9444.31,909.76,2015-08-23T11:10:16.035000
12.50,2.06,7755.94,564.27,2015-08-23T11:11:18.069000
14.42,1.55,8948.20,370.06,2015-08-23T11:12:20.484000
15.72,2.62,9754.70,777.34,2015-08-23T11:13:23.383000
14.22,1.58,8827.07,379.64,2015-08-23T11:14:26.236000
14.25,2.93,8844.73,885.20,2015-08-23T11:15:29.077000
13.30,1.26,8256.86,265.80,2015-08-23T11:16:32.656000
13.75,2.57,8533.61,757.01,2015-08-23T11:17:34.387000
12.32,0.28,7644.42,25.28,2015-08-23T11:18:36.429000
13.20,0.87,8195.13,147.86,2015-08-23T11:19:38.960000
17.12,1.91,10625.73,506.53,2015-08-23T11:20:42.432000
17.39,3.20,10790.75,970.52,2015-08-23T11:21:44.744000
21.70,6.38,13469.40,3962.25,2015-08-23T11:22:46.480000
16.56,5.38,10276.50,3338.85,2015-08-23T11:23:48.395000
14.41,2.51,8943.67,737.15,2015-08-23T11:24:50.319000
13.35,3.62,8284.02,1074.51,2015-08-23T11:25:52.436000
13.90,2.44,8627.37,708.51,2015-08-23T11:26:54.777000
13.24,2.31,8217.66,659.61,2015-08-23T11:27:57.819000
14.57,1.73,9041.00,436.90,2015-08-23T11:28:59.783000
13.15,0.94,8160.66,165.92,2015-08-23T11:30:01.909000
13.90,2.07,8627.14,568.03,2015-08-23T11:31:04.536000
13.38,1.61,8304.30,389.06,2015-08-23T11:32:06.350000
12.42,3.79,7706.34,1105.86,2015-08-23T11:33:08.474000
15.21,1.43,9437.56,324.83,2015-08-23T11:34:10.394000
13.78,0.65,8550.14,92.62,2015-08-23T11:35:12.509000
13.33,1.51,8272.75,355.32,2015-08-23T11:36:14.516000
15.57,2.06,9661.13,564.83,2015-08-23T11:37:17.496000
15.29,2.57,9489.65,758.05,2015-08-23T11:38:20.157000
15.15,3.90,9399.67,1121.67,2015-08-23T11:39:23.342000
13.21,1.25,8198.84,264.70,2015-08-23T11:40:26.528000
13.25,2.16,8225.95,602.31,2015-08-23T11:41:30.052000
11.96,2.02,7424.78,548.47,2015-08-23T11:42:32.562000
11.44,0.73,7098.34,111.20,2015-08-23T11:43:34.363000
14.05,1.05,8716.55,198.42,2015-08-23T11:44:36.656000
16.30,2.81,10113.81,844.05,2015-08-23T11:45:39.235000
18.16,4.17,11267.62,2586.98,2015-08-23T11:46:42.457000
19.86,5.44,12326.30,3376.05,2015-08-23T11:47:45.368000
19.24,6.25,11939.62,3876.17,2015-08-23T11:48:47.759000
19.53,5.95,12118.03,3689.53,2015-08-23T11:49:49.522000
15.16,3.29,9407.18,994.61,2015-08-23T11:50:51.835000
14.08,3.73,8737.13,1095.40,2015-08-23T11:51:54.492000
12.64,2.33,7843.59,668.24,2015-08-23T11:52:57.305000
12.03,2.54,7468.39,747.37,2015-08-23T11:53:59.802000
28.00,9.56,17376.76,5930.55,2015-08-23T11:55:02.090000
62.14,15.79,38561.80,9798.37,2015-08-23T11:56:04.239000
70.32,54.20,43641.96,33634.05,2015-08-23T11:57:05.938000
69.22,57.22,42955.73,35508.95,2015-08-23T11:58:07.820000
71.60,55.20,44433.63,34260.11,2015-08-23T11:59:09.670000
65.78,51.62,40822.27,32037.30,2015-08-23T12:00:11.979000
62.34,49.50,38690.28,30722.73,2015-08-23T12:01:13.883000
48.54,37.81,30123.51,23465.82,2015-08-23T12:02:15.721000
49.24,27.43,30558.34,17020.78,2015-08-23T12:03:18.480000
39.14,20.77,24290.92,12888.75,2015-08-23T12:04:20.326000
35.26,19.96,21883.69,12385.55,2015-08-23T12:05:22.442000
31.22,16.03,19372.89,9946.24,2015-08-23T12:06:24.791000
24.56,11.91,15240.82,7391.48,2015-08-23T12:07:26.736000
21.91,6.16,13600.45,3824.37,2015-08-23T12:08:28.537000
16.86,3.05,10461.19,923.47,2015-08-23T12:09:31.571000
14.51,3.16,9003.21,958.87,2015-08-23T12:10:33.921000
15.01,2.15,9317.62,599.77,2015-08-23T12:11:36.106000
14.82,2.29,9195.57,653.63,2015-08-23T12:12:38.759000
12.66,1.57,7859.16,377.20,2015-08-23T12:13:40.781000
14.32,0.87,8889.02,145.84,2015-08-23T12:14:42.791000
13.74,1.18,8526.56,238.52,2015-08-23T12:15:45.030000
12.26,0.98,7608.03,179.27,2015-08-23T12:16:48.174000
12.28,0.99,7620.72,181.05,2015-08-23T12:17:50.462000
11.83,1.34,7343.76,294.27,2015-08-23T12:18:53.349000
11.71,0.76,7265.64,119.43,2015-08-23T12:19:56.551000
12.92,1.25,8021.21,263.56,2015-08-23T12:20:59.638000
13.15,1.10,8161.34,214.13,2015-08-23T12:22:02.265000
14.45,2.43,8967.40,705.53,2015-08-23T12:23:04.955000
14.78,1.38,9172.21,307.93,2015-08-23T12:24:07.379000
21.47,3.42,13326.45,1030.00,2015-08-23T12:25:09.167000
14.90,2.64,9248.07,783.41,2015-08-23T12:26:11.595000
15.87,2.97,9846.58,898.37,2015-08-23T12:27:13.929000
17.04,2.79,10575.15,838.83,2015-08-23T12:28:15.992000
17.94,2.18,11130.96,609.54,2015-08-23T12:29:18.030000
18.60,3.77,11542.66,1102.84,2015-08-23T12:30:19.798000
20.22,7.21,12550.86,4474.63,2015-08-23T12:31:21.996000
26.85,7.91,16661.65,4908.22,2015-08-23T12:32:24.305000
24.18,9.86,15007.62,6119.57,2015-08-23T12:33:26.290000
21.34,8.52,13242.03,5290.18,2015-08-23T12:34:28.128000
22.72,8.33,14102.88,5170.66,2015-08-23T12:35:30.760000
24.04,6.20,14920.69,3845.41,2015-08-23T12:36:33.020000
23.14,5.01,14362.81,3109.26,2015-08-23T12:37:35.267000
17.37,3.58,10782.05,1066.71,2015-08-23T12:38:38.317000
17.12,3.65,10624.54,1080.50,2015-08-23T12:39:40.184000
19.06,5.36,11826.81,3327.43,2015-08-23T12:40:41.952000
17.31,4.16,10745.53,2578.99,2015-08-23T12:41:44.912000
17.90,3.84,11107.05,1113.16,2015-08-23T12:42:47.999000
18.98,4.04,11781.00,2504.66,2015-08-23T12:43:51.237000
12.95,2.66,8038.55,791.89,2015-08-23T12:44:53.284000
12.56,1.33,7794.73,290.60,2015-08-23T12:45:56.359000
10.97,0.58,6810.63,76.95,2015-08-23T12:46:58.061000
11.76,2.18,7298.02,611.46,2015-08-23T12:48:00.101000
11.02,0.58,6839.09,75.97,2015-08-23T12:49:02.728000
12.51,1.54,7761.29,363.24,2015-08-23T12:50:04.718000
11.71,0.86,7264.64,143.98,2015-08-23T12:51:07.202000
10.42,0.56,6467.93,73.36,2015-08-23T12:52:10.420000
11.29,0.19,7007.23,14.75,2015-08-23T12:53:12.451000
11.52,0.63,7149.80,86.86,2015-08-23T12:54:15.063000
10.86,0.96,6741.02,172.54,2015-08-23T12:55:16.724000
11.30,0.65,7011.88,91.83,2015-08-23T12:56:19.308000
10.36,0.90,6432.25,154.04,2015-08-23T12:57:21.653000
10.07,0.80,6250.63,129.78,2015-08-23T12:58:23.389000
8.79,0.58,5457.50,76.41,2015-08-23T12:59:26.348000
9.78,0.54,6071.95,69.24,2015-08-23T13:00:28.272000
11.53,0.22,7155.78,17.84,2015-08-23T13:01:30.409000
11.40,0.70,7076.14,102.81,2015-08-23T13:02:32.333000
11.75,0.40,7291.67,42.69,2015-08-23T13:03:34.425000
15.52,1.05,9629.91,200.24,2015-08-23T13:04:36.864000
15.91,2.45,9871.66,715.03,2015-08-23T13:05:39.800000
17.55,5.05,10894.04,3136.85,2015-08-23T13:06:42.220000
19.92,4.96,12365.30,3078.84,2015-08-23T13:07:44.507000
20.87,4.79,12954.31,2972.01,2015-08-23T13:08:46.280000
24.02,5.54,14909.31,3438.56,2015-08-23T13:09:48.592000
19.38,4.30,12027.61,2666.83,2015-08-23T13:10:51.536000
19.02,3.84,11802.76,1113.37,2015-08-23T13:11:53.325000
17.18,2.63,10663.90,781.30,2015-08-23T13:12:56.629000
14.47,2.28,8978.95,649.65,2015-08-23T13:13:59.679000
12.03,1.30,7462.89,279.84,2015-08-23T13:15:01.844000
12.46,1.75,7734.99,442.17,2015-08-23T13:16:03.879000
11.29,0.61,7007.77,83.72,2015-08-23T13:17:07.277000
9.61,1.62,5961.04,396.11,2015-08-23T13:18:10.593000
11.04,0.54,6852.51,68.78,2015-08-23T13:19:12.623000
9.30,0.37,5773.60,37.57,2015-08-23T13:20:14.388000
9.80,0.85,6083.06,140.86,2015-08-23T13:21:17.655000
11.77,0.74,7304.34,113.88,2015-08-23T13:22:20.648000
10.46,0.45,6494.60,51.94,2015-08-23T13:23:22.773000
10.64,0.92,6602.16,161.34,2015-08-23T13:24:25.540000
9.70,1.32,6017.31,286.64,2015-08-23T13:25:28.930000
10.31,1.03,6397.87,192.55,2015-08-23T13:26:32.029000
