P2 ratio,P1 ratio,0.5um,1um,time (iso)
30.72,11.16,19065.52,6929.10,2015-08-18T11:21:04.309000
28.74,10.36,17833.52,6430.35,2015-08-18T11:22:06.077000
37.92,13.16,23533.97,8165.81,2015-08-18T11:23:08.254000
36.08,13.53,22394.45,8396.63,2015-08-18T11:24:10.203000
37.27,19.52,23131.20,12114.19,2015-08-18T11:25:12.049000
32.57,14.86,20213.95,9222.64,2015-08-18T11:26:14.165000
40.03,12.80,24845.75,7944.07,2015-08-18T11:27:16.192000
39.43,15.72,24473.32,9752.94,2015-08-18T11:28:18.271000
38.79,20.35,24071.18,12630.34,2015-08-18T11:29:20.076000
33.06,16.12,20516.83,10003.13,2015-08-18T11:30:22.102000
34.55,13.34,21441.20,8276.26,2015-08-18T11:31:23.789000
32.71,11.25,20297.80,6984.49,2015-08-18T11:32:25.855000
25.45,9.05,15796.90,5617.38,2015-08-18T11:33:27.951000
26.92,8.87,16705.07,5503.63,2015-08-18T11:34:30.301000
26.60,8.01,16509.55,4970.38,2015-08-18T11:35:32.148000
25.64,7.94,15914.43,4927.59,2015-08-18T11:36:33.981000
20.88,5.54,12955.35,3440.49,2015-08-18T11:37:37.007000
23.65,4.04,14677.22,2505.35,2015-08-18T11:38:40.122000
18.34,4.63,11382.05,2871.03,2015-08-18T11:39:42.303000
16.88,2.93,10475.95,885.78,2015-08-18T11:40:44.678000
17.05,3.04,10580.02,919.81,2015-08-18T11:41:47.609000
15.97,2.47,9908.92,722.84,2015-08-18T11:42:50.140000
14.70,1.47,9122.30,338.72,2015-08-18T11:43:52.751000
16.67,2.03,10344.77,549.56,2015-08-18T11:44:55.228000
16.93,2.71,10509.09,808.43,2015-08-18T11:45:57.864000
16.05,1.60,9960.76,388.53,2015-08-18T11:46:59.871000
16.17,2.59,10032.26,765.59,2015-08-18T11:48:02.081000
17.28,2.58,10726.13,760.74,2015-08-18T11:49:05.373000
15.55,2.53,9652.21,742.46,2015-08-18T11:50:08.025000
14.19,1.85,8808.30,480.75,2015-08-18T11:51:10.998000
15.66,2.91,9721.35,878.16,2015-08-18T11:52:13.024000
16.98,3.32,10536.18,1003.48,2015-08-18T11:53:16.557000
13.97,2.22,8669.73,624.93,2015-08-18T11:54:18.645000
14.47,2.07,8981.25,566.37,2015-08-18T11:55:20.745000
17.26,3.82,10714.75,1110.57,2015-08-18T11:56:23.484000
17.30,2.92,10736.89,881.03,2015-08-18T11:57:25.645000
19.66,3.23,12201.86,978.02,2015-08-18T11:58:27.405000
18.66,3.80,11579.11,1106.80,2015-08-18T11:59:29.251000
16.89,2.40,10484.64,694.37,2015-08-18T12:00:32.551000
15.25,2.24,9466.29,634.78,2015-08-18T12:01:35.523000
14.93,1.77,9265.15,450.28,2015-08-18T12:02:38.713000
16.62,2.90,10317.48,874.96,2015-08-18T12:03:41.890000
19.87,3.74,12331.53,1097.60,2015-08-18T12:04:43.822000
17.73,3.10,11006.24,939.01,2015-08-18T12:05:47.072000
15.06,3.07,9347.29,932.29,2015-08-18T12:06:49.246000
20.62,3.63,12797.07,1076.30,2015-08-18T12:07:52.628000
21.03,7.06,13049.87,4378.58,2015-08-18T12:08:54.372000
14.62,4.40,9074.25,2730.15,2015-08-18T12:09:56.594000
16.92,2.30,10502.07,655.81,2015-08-18T12:10:59.674000
16.04,2.82,9952.43,849.85,2015-08-18T12:12:01.970000
17.35,3.56,10769.94,1062.80,2015-08-18T12:13:04.291000
18.03,6.01,11188.87,3728.31,2015-08-18T12:14:06.923000
21.32,6.43,13230.04,3992.54,2015-08-18T12:15:09.437000
22.58,8.90,14010.91,5526.03,2015-08-18T12:16:11.463000
23.26,6.03,14436.55,3741.40,2015-08-18T12:17:13.493000
23.18,6.20,14385.98,3850.46,2015-08-18T12:18:15.278000
19.30,6.86,11976.16,4257.65,2015-08-18T12:19:17.214000
18.11,5.33,11242.26,3310.25,2015-08-18T12:20:19.211000
17.41,4.56,10805.67,2833.06,2015-08-18T12:21:21.009000
15.46,4.49,9592.89,2788.26,2015-08-18T12:22:23.288000
15.24,2.43,9458.42,704.94,2015-08-18T12:23:25.618000
16.28,1.62,10103.18,392.74,2015-08-18T12:24:28.446000
13.08,2.11,8118.80,583.83,2015-08-18T12:25:30.792000
12.17,1.32,7551.45,285.90,2015-08-18T12:26:34.076000
11.30,1.55,7010.94,368.16,2015-08-18T12:27:35.869000
13.39,0.93,8310.10,163.03,2015-08-18T12:28:38.419000
12.94,1.59,8030.02,381.84,2015-08-18T12:29:40.707000
13.06,1.47,8104.12,340.93,2015-08-18T12:30:43.848000
13.23,1.47,8210.77,340.36,2015-08-18T12:31:47.156000
13.45,1.44,8346.57,329.32,2015-08-18T12:32:49.505000
13.08,1.31,8119.57,281.89,2015-08-18T12:33:52.990000
15.76,1.28,9783.55,273.13,2015-08-18T12:34:55.209000
13.29,1.78,8246.29,455.14,2015-08-18T12:35:58.472000
14.08,1.78,8737.02,454.86,2015-08-18T12:37:00.805000
13.55,1.60,8408.89,385.81,2015-08-18T12:38:02.635000
13.66,0.99,8478.24,181.61,2015-08-18T12:39:04.907000
12.94,1.00,8029.01,183.39,2015-08-18T12:40:08.084000
16.00,0.90,9929.39,155.94,2015-08-18T12:41:10.048000
12.54,1.21,7784.32,249.30,2015-08-18T12:42:13.553000
12.43,0.66,7713.21,94.24,2015-08-18T12:43:15.928000
12.58,0.54,7808.65,67.66,2015-08-18T12:44:19.039000
12.04,1.36,7473.30,301.75,2015-08-18T12:45:21.283000
14.88,2.33,9236.46,669.11,2015-08-18T12:46:23.878000
15.68,0.79,9732.16,125.85,2015-08-18T12:47:25.790000
13.05,1.90,8099.70,501.34,2015-08-18T12:48:27.898000
14.01,2.04,8696.44,556.10,2015-08-18T12:49:30.862000
12.77,1.29,7925.10,275.77,2015-08-18T12:50:33.523000
12.60,0.92,7820.24,159.89,2015-08-18T12:51:35.861000
15.25,1.98,9466.40,530.40,2015-08-18T12:52:37.960000
13.48,1.25,8366.93,261.71,2015-08-18T12:53:39.815000
13.98,1.20,8679.13,246.43,2015-08-18T12:54:42.926000
12.86,1.39,7981.21,312.07,2015-08-18T12:55:44.915000
13.27,1.03,8238.46,193.94,2015-08-18T12:56:47.667000
12.23,1.50,7592.97,349.91,2015-08-18T12:57:49.906000
15.62,2.49,9693.76,727.51,2015-08-18T12:58:51.940000
13.90,1.67,8626.16,412.89,2015-08-18T12:59:54.056000
14.28,1.04,8860.85,197.44,2015-08-18T13:00:57.164000
12.96,1.29,8042.69,277.72,2015-08-18T13:01:59.345000
12.65,0.26,7852.42,22.36,2015-08-18T13:03:01.355000
12.52,0.88,7772.09,148.56,2015-08-18T13:04:03.263000
13.67,0.76,8483.70,118.42,2015-08-18T13:05:05.231000
12.67,1.59,7865.37,382.81,2015-08-18T13:06:08.466000
14.81,1.02,9190.07,190.56,2015-08-18T13:07:11.848000
12.87,1.11,7989.36,216.79,2015-08-18T13:08:13.997000
13.18,0.88,8181.88,149.36,2015-08-18T13:09:16.027000
12.09,1.58,7504.68,379.00,2015-08-18T13:10:18.144000
12.40,0.90,7696.43,154.61,2015-08-18T13:11:21.514000
14.30,0.95,8876.22,169.90,2015-08-18T13:12:23.765000
13.52,1.30,8387.97,281.17,2015-08-18T13:13:26.880000
13.28,1.26,8241.93,265.43,2015-08-18T13:14:29.378000
12.20,1.16,7573.02,233.80,2015-08-18T13:15:32.428000
12.28,0.67,7622.08,97.02,2015-08-18T13:16:35.253000
11.47,0.78,7116.05,123.27,2015-08-18T13:17:37.365000
13.26,1.36,8226.76,300.18,2015-08-18T13:18:40.829000
13.05,0.70,8101.02,102.80,2015-08-18T13:19:42.863000
12.92,0.79,8017.92,124.70,2015-08-18T13:20:45.405000
13.43,0.70,8333.91,102.50,2015-08-18T13:21:48.509000
14.16,0.67,8788.46,95.89,2015-08-18T13:22:50.731000
12.73,1.21,7899.66,251.25,2015-08-18T13:23:53.409000
11.63,0.62,7216.94,84.36,2015-08-18T13:24:55.427000
13.34,0.79,8281.34,125.85,2015-08-18T13:25:58.162000
12.53,1.01,7777.17,186.89,2015-08-18T13:27:01.663000
13.71,1.44,8508.96,329.00,2015-08-18T13:28:05.569000
12.81,1.52,7952.62,356.02,2015-08-18T13:29:07.398000
13.42,0.96,8327.55,171.68,2015-08-18T13:30:09.871000
12.27,1.36,7616.99,300.00,2015-08-18T13:31:12.180000
11.65,1.55,7227.19,367.72,2015-08-18T13:32:13.882000
11.95,1.18,7418.22,239.76,2015-08-18T13:33:16.076000
12.75,0.96,7914.83,173.49,2015-08-18T13:34:19.110000
13.13,0.62,8149.68,85.30,2015-08-18T13:35:21.169000
11.97,1.50,7427.86,348.85,2015-08-18T13:36:23.735000
12.32,0.73,7644.10,109.83,2015-08-18T13:37:26.565000
12.68,1.47,7868.29,337.78,2015-08-18T13:38:29.578000
12.71,0.75,7890.06,115.53,2015-08-18T13:39:32.911000
12.21,0.83,7578.26,136.65,2015-08-18T13:40:35.702000
11.62,1.37,7212.57,305.73,2015-08-18T13:41:38.073000
11.05,0.59,6854.68,79.58,2015-08-18T13:42:40.357000
12.04,0.89,7471.06,152.85,2015-08-18T13:43:43.252000
14.51,0.33,9008.04,32.48,2015-08-18T13:44:45.487000
12.05,0.86,7478.03,143.78,2015-08-18T13:45:48.066000
13.05,1.35,8097.84,296.98,2015-08-18T13:46:49.912000
15.22,1.23,9448.33,257.04,2015-08-18T13:47:51.860000
13.26,1.04,8230.02,196.03,2015-08-18T13:48:53.825000
14.44,1.64,8961.43,400.48,2015-08-18T13:49:56.707000
13.63,1.31,8458.21,282.19,2015-08-18T13:51:00.057000
12.88,2.22,7992.00,623.28,2015-08-18T13:52:02.590000
12.11,1.57,7517.04,376.54,2015-08-18T13:53:05.883000
11.91,1.70,7392.43,423.62,2015-08-18T13:54:08.739000
11.67,0.87,7243.69,147.47,2015-08-18T13:55:10.844000
13.92,1.39,8641.76,310.33,2015-08-18T13:56:14.275000
14.03,0.91,8706.26,159.21,2015-08-18T13:57:16.723000
12.73,1.30,7900.70,280.29,2015-08-18T13:58:19.663000
14.74,0.37,9149.99,38.71,2015-08-18T13:59:22.942000
12.09,1.77,7504.84,449.64,2015-08-18T14:00:25.115000
12.44,1.03,7720.18,191.91,2015-08-18T14:01:28.621000
14.11,0.84,8753.94,138.66,2015-08-18T14:02:32.015000
12.75,1.36,7914.91,301.72,2015-08-18T14:03:34.250000
14.67,1.75,9105.86,442.70,2015-08-18T14:04:37.676000
12.61,0.98,7824.39,179.47,2015-08-18T14:05:40.043000
14.17,1.48,8793.30,342.77,2015-08-18T14:06:42.458000
15.16,2.41,9406.60,699.27,2015-08-18T14:07:44.583000
13.84,1.77,8588.47,451.59,2015-08-18T14:08:47.666000
16.05,2.41,9959.16,698.28,2015-08-18T14:09:49.585000
16.46,2.19,10213.84,614.10,2015-08-18T14:10:52.500000
16.12,2.24,10004.77,632.01,2015-08-18T14:11:54.546000
16.88,2.15,10474.86,598.32,2015-08-18T14:12:57.896000
13.75,2.15,8533.86,599.85,2015-08-18T14:14:00.938000
14.09,2.01,8742.22,544.80,2015-08-18T14:15:02.989000
13.69,1.71,8496.96,426.89,2015-08-18T14:16:05.932000
13.00,2.78,8068.05,833.53,2015-08-18T14:17:08.007000
15.22,0.98,9446.99,179.24,2015-08-18T14:18:10.030000
13.73,1.91,8522.81,506.13,2015-08-18T14:19:12.511000
14.68,1.40,9113.48,314.74,2015-08-18T14:20:14.979000
16.34,2.35,10138.01,676.13,2015-08-18T14:21:17.902000
15.74,3.13,9767.78,950.73,2015-08-18T14:22:19.798000
16.46,3.66,10212.57,1082.03,2015-08-18T14:23:21.799000
15.81,1.74,9813.26,439.50,2015-08-18T14:24:24.845000
15.76,1.80,9781.38,460.70,2015-08-18T14:25:28.407000
14.79,2.05,9177.72,558.89,2015-08-18T14:26:31.564000
14.09,1.09,8743.54,211.18,2015-08-18T14:27:34.847000
13.08,1.49,8117.79,346.44,2015-08-18T14:28:37.906000
14.89,1.01,9242.12,187.98,2015-08-18T14:29:40.538000
14.18,0.76,8799.09,117.26,2015-08-18T14:30:42.749000
13.37,1.56,8296.89,373.71,2015-08-18T14:31:45.603000
12.34,1.39,7660.10,309.96,2015-08-18T14:32:48.755000
15.40,1.93,9560.35,513.98,2015-08-18T14:33:51.395000
14.14,1.81,8773.73,464.87,2015-08-18T14:34:53.934000
16.24,2.06,10080.29,562.96,2015-08-18T14:35:55.636000
12.67,1.37,7860.23,303.92,2015-08-18T14:36:57.355000
15.23,3.11,9449.78,942.12,2015-08-18T14:37:59.853000
15.13,1.99,9392.91,535.84,2015-08-18T14:39:01.850000
13.34,0.88,8280.85,150.92,2015-08-18T14:40:03.867000
12.86,1.84,7980.06,477.29,2015-08-18T14:41:06.594000
14.46,1.43,8975.50,324.73,2015-08-18T14:42:09.911000
12.98,2.72,8054.48,811.63,2015-08-18T14:43:13.072000
14.55,2.02,9032.04,545.98,2015-08-18T14:44:15.363000
16.12,1.71,10002.70,427.26,2015-08-18T14:45:17.333000
18.14,3.44,11260.34,1034.90,2015-08-18T14:46:19.658000
19.07,2.29,11834.51,651.78,2015-08-18T14:47:21.684000
22.27,3.67,13819.65,1083.73,2015-08-18T14:48:24.824000
21.53,5.61,13362.54,3480.55,2015-08-18T14:49:26.621000
22.39,6.93,13898.15,4298.96,2015-08-18T14:50:29.110000
22.53,7.13,13983.43,4422.90,2015-08-18T14:51:31.239000
19.39,5.09,12032.86,3157.15,2015-08-18T14:52:33.208000
17.08,4.47,10600.44,2774.37,2015-08-18T14:53:34.996000
16.28,4.27,10105.13,2648.47,2015-08-18T14:54:37.096000
15.33,2.53,9511.74,742.86,2015-08-18T14:55:39.270000
22.82,5.53,14162.84,3432.05,2015-08-18T14:56:42.455000
18.81,4.54,11670.83,2820.61,2015-08-18T14:57:44.391000
33.76,5.86,20954.41,3635.09,2015-08-18T14:58:46.052000
32.32,13.06,20055.44,8104.36,2015-08-18T14:59:48.116000
25.50,7.84,15822.95,4867.02,2015-08-18T15:00:50.032000
24.55,7.48,15232.89,4639.92,2015-08-18T15:01:52.782000
27.98,7.83,17364.07,4861.51,2015-08-18T15:02:54.576000
22.49,5.11,13959.96,3172.13,2015-08-18T15:03:57.011000
24.55,6.27,15234.90,3889.70,2015-08-18T15:04:59.033000
21.22,5.81,13170.14,3603.07,2015-08-18T15:06:01.347000
19.59,4.66,12156.90,2891.07,2015-08-18T15:07:03.700000
22.61,4.59,14032.37,2851.60,2015-08-18T15:08:05.669000
17.46,6.03,10835.26,3744.20,2015-08-18T15:09:09.030000
18.18,3.05,11282.07,922.98,2015-08-18T15:10:11.556000
14.59,2.84,9057.39,853.90,2015-08-18T15:11:14.954000
14.37,2.85,8918.94,858.69,2015-08-18T15:12:17.919000
15.21,1.85,9442.10,480.81,2015-08-18T15:13:20.968000
13.56,1.00,8415.79,185.10,2015-08-18T15:14:24.502000
13.98,1.35,8676.79,297.14,2015-08-18T15:15:26.811000
14.93,1.88,9268.02,493.16,2015-08-18T15:16:29.353000
14.73,2.29,9138.60,650.75,2015-08-18T15:17:31.981000
15.59,1.02,9675.39,191.12,2015-08-18T15:18:35.228000
26.23,7.90,16281.54,4903.59,2015-08-18T15:19:37.324000
25.78,5.87,16000.86,3644.66,2015-08-18T15:20:39.367000
21.97,6.56,13636.02,4073.38,2015-08-18T15:21:41.147000
19.54,4.25,12126.38,2634.99,2015-08-18T15:22:43.750000
14.84,2.52,9207.91,740.04,2015-08-18T15:23:46.121000
13.87,2.28,8609.34,646.96,2015-08-18T15:24:48.790000
14.41,2.93,8944.42,886.26,2015-08-18T15:25:51.103000
17.63,1.62,10943.12,396.10,2015-08-18T15:26:53.194000
14.87,1.89,9228.79,497.07,2015-08-18T15:27:54.966000
17.84,5.04,11070.58,3128.97,2015-08-18T15:28:57.083000
28.57,7.43,17730.99,4611.26,2015-08-18T15:29:59.687000
27.22,9.41,16892.78,5838.84,2015-08-18T15:31:01.607000
24.59,8.94,15259.23,5545.62,2015-08-18T15:32:04.038000
25.82,8.71,16023.04,5403.93,2015-08-18T15:33:07.727000
25.32,6.88,15714.10,4272.51,2015-08-18T15:34:09.545000
25.67,6.80,15930.05,4219.32,2015-08-18T15:35:11.730000
23.99,6.33,14890.08,3925.82,2015-08-18T15:36:14.424000
22.50,6.68,13964.14,4144.83,2015-08-18T15:37:16.836000
22.87,3.69,14194.19,1087.39,2015-08-18T15:38:18.538000
20.27,9.20,12577.90,5709.23,2015-08-18T15:39:20.597000
27.67,9.20,17174.77,5708.16,2015-08-18T15:40:22.959000
27.02,8.85,16768.02,5489.87,2015-08-18T15:41:25.088000
25.20,9.01,15639.13,5590.83,2015-08-18T15:42:27.126000
28.99,7.26,17990.23,4503.31,2015-08-18T15:43:30.140000
29.04,9.83,18024.13,6098.09,2015-08-18T15:44:32.210000
26.10,11.51,16197.14,7142.28,2015-08-18T15:45:34.155000
27.19,6.69,16872.16,4152.04,2015-08-18T15:46:37.402000
22.91,6.93,14221.15,4303.18,2015-08-18T15:47:39.522000
20.84,4.03,12935.72,2500.53,2015-08-18T15:48:42.855000
17.11,3.42,10617.93,1030.20,2015-08-18T15:49:45.213000
36.77,9.65,22821.36,5991.38,2015-08-18T15:50:46.890000
31.36,19.35,19461.41,12010.10,2015-08-18T15:51:48.757000
29.65,6.51,18403.71,4041.17,2015-08-18T15:52:50.800000
21.61,11.03,13411.86,6846.09,2015-08-18T15:53:52.970000
21.75,5.51,13497.78,3418.84,2015-08-18T15:54:56.056000
21.22,5.66,13170.88,3514.34,2015-08-18T15:55:58.500000
26.18,5.27,16244.56,3272.07,2015-08-18T15:57:00.445000
25.12,5.61,15591.20,3479.43,2015-08-18T15:58:02.574000
51.25,14.73,31806.76,9143.82,2015-08-18T15:59:04.448000
40.16,36.12,24924.24,22413.37,2015-08-18T16:00:06.396000
35.04,12.75,21748.80,7911.73,2015-08-18T16:01:08.094000
27.54,8.37,17091.81,5192.76,2015-08-18T16:02:10.920000
24.54,5.67,15232.17,3518.65,2015-08-18T16:03:12.746000
24.25,8.12,15051.56,5036.77,2015-08-18T16:04:15.316000
22.78,7.38,14136.68,4581.28,2015-08-18T16:05:17.158000
19.27,4.51,11958.48,2800.30,2015-08-18T16:06:18.999000
19.74,4.33,12249.89,2687.17,2015-08-18T16:07:21.853000
20.05,3.90,12443.33,1121.26,2015-08-18T16:08:24.572000
19.88,3.86,12339.27,1116.55,2015-08-18T16:09:26.896000
16.77,4.72,10409.81,2929.11,2015-08-18T16:10:28.772000
16.15,3.38,10025.91,1020.60,2015-08-18T16:11:32.244000
16.00,2.70,9926.99,804.15,2015-08-18T16:12:34.048000
16.55,2.79,10271.21,836.10,2015-08-18T16:13:37.332000
17.04,3.78,10572.75,1103.88,2015-08-18T16:14:39.318000
15.33,3.46,9515.64,1039.61,2015-08-18T16:15:41.540000
17.33,2.72,10752.90,811.88,2015-08-18T16:16:43.927000
19.12,2.99,11868.09,906.55,2015-08-18T16:17:45.965000
30.45,5.67,18899.73,3517.05,2015-08-18T16:18:48.073000
34.43,15.83,21369.64,9823.50,2015-08-18T16:19:50.099000
24.03,9.37,14910.98,5815.88,2015-08-18T16:20:52.355000
39.44,12.79,24474.00,7935.61,2015-08-18T16:21:54.303000
43.64,22.44,27081.57,13929.34,2015-08-18T16:22:56.457000
46.80,25.98,29047.14,16125.70,2015-08-18T16:23:58.373000
61.10,38.81,37921.40,24085.53,2015-08-18T16:25:00.247000
66.02,46.58,40975.47,28905.33,2015-08-18T16:26:02.166000
71.31,55.22,44254.80,34269.93,2015-08-18T16:27:04.353000
63.54,52.79,39435.02,32760.05,2015-08-18T16:28:06.154000
67.90,47.84,42139.08,29692.45,2015-08-18T16:29:07.922000
67.31,48.34,41773.28,29999.88,2015-08-18T16:30:09.775000
66.99,51.27,41573.27,31816.88,2015-08-18T16:31:11.728000
66.86,48.95,41493.23,30378.52,2015-08-18T16:32:13.456000
64.52,49.68,40044.33,30832.39,2015-08-18T16:33:15.330000
56.96,39.27,35350.97,24372.23,2015-08-18T16:34:17.484000
46.76,32.28,29021.03,20031.74,2015-08-18T16:35:19.350000
46.72,27.78,28997.86,17242.71,2015-08-18T16:36:21.216000
47.72,26.05,29617.21,16166.01,2015-08-18T16:37:23.050000
43.68,23.93,27107.10,14848.22,2015-08-18T16:38:24.937000
39.01,22.03,24210.13,13669.77,2015-08-18T16:39:27.021000
38.83,17.43,24096.14,10815.20,2015-08-18T16:40:28.944000
44.23,21.26,27449.06,13195.83,2015-08-18T16:41:30.892000
38.02,17.59,23594.12,10913.63,2015-08-18T16:42:32.714000
39.54,17.42,24538.61,10808.41,2015-08-18T16:43:34.687000
38.60,18.39,23958.29,11412.33,2015-08-18T16:44:36.427000
35.64,16.87,22117.92,10470.10,2015-08-18T16:45:38.723000
32.70,13.08,20292.95,8115.22,2015-08-18T16:46:40.585000
30.45,9.76,18897.83,6057.24,2015-08-18T16:47:42.378000
29.50,11.64,18307.74,7224.75,2015-08-18T16:48:45.039000
21.73,8.58,13483.64,5327.04,2015-08-18T16:49:46.979000
21.41,4.30,13287.98,2667.51,2015-08-18T16:50:49.029000
18.99,3.82,11786.77,1109.95,2015-08-18T16:51:50.990000
18.92,3.06,11743.21,927.06,2015-08-18T16:52:52.857000
22.10,4.86,13712.61,3019.13,2015-08-18T16:53:54.629000
30.28,9.63,18791.90,5976.07,2015-08-18T16:54:56.495000
36.47,12.99,22631.86,8063.16,2015-08-18T16:55:58.272000
33.90,16.63,21037.41,10323.10,2015-08-18T16:57:00.094000
33.67,10.26,20895.00,6364.96,2015-08-18T16:58:01.960000
30.43,11.23,18888.14,6968.00,2015-08-18T16:59:04.474000
30.63,9.59,19009.62,5953.67,2015-08-18T17:00:06.512000
26.19,11.71,16250.83,7266.96,2015-08-18T17:01:08.432000
28.26,7.90,17537.98,4901.83,2015-08-18T17:02:10.634000
29.44,6.87,18270.81,4264.07,2015-08-18T17:03:12.643000
21.56,5.45,13381.16,3384.15,2015-08-18T17:04:14.408000
22.33,5.02,13858.88,3117.49,2015-08-18T17:05:16.372000
19.66,4.89,12199.31,3035.53,2015-08-18T17:06:18.161000
19.94,5.00,12374.47,3101.85,2015-08-18T17:07:20.375000
17.85,4.91,11079.28,3044.25,2015-08-18T17:08:22.496000
20.29,3.94,12590.88,1126.36,2015-08-18T17:09:24.469000
16.92,2.84,10500.25,855.43,2015-08-18T17:10:26.417000
18.64,3.59,11570.32,1067.89,2015-08-18T17:11:29.721000
17.43,3.08,10819.68,933.78,2015-08-18T17:12:32.006000
13.87,2.43,8608.12,705.13,2015-08-18T17:13:35.072000
16.43,2.26,10197.84,639.74,2015-08-18T17:14:38.082000
14.83,2.42,9200.83,700.62,2015-08-18T17:15:40.374000
12.18,0.85,7556.59,142.87,2015-08-18T17:16:42.822000
12.71,3.44,7886.81,1034.65,2015-08-18T17:17:45.086000
15.05,1.70,9337.91,423.20,2015-08-18T17:18:47.509000
12.39,1.33,7689.69,291.82,2015-08-18T17:19:50.670000
25.67,1.76,15931.61,445.47,2015-08-18T17:20:52.434000
32.16,22.24,19959.53,13800.98,2015-08-18T17:21:54.370000
29.67,10.77,18414.44,6682.04,2015-08-18T17:22:56.454000
20.00,7.62,12410.40,4728.00,2015-08-18T17:23:59.491000
20.69,5.10,12839.05,3162.21,2015-08-18T17:25:02.374000
27.17,8.22,16861.78,5099.31,2015-08-18T17:26:05.108000
25.55,6.81,15857.32,4226.85,2015-08-18T17:27:06.876000
19.46,4.40,12074.71,2728.54,2015-08-18T17:28:09.468000
21.05,4.11,13065.39,2547.82,2015-08-18T17:29:11.310000
