P2 ratio,P1 ratio,0.5um,1um,time (iso)
18.76,2.63,11640.96,781.75,2015-08-22T10:13:29.285000
16.65,3.54,10335.65,1056.91,2015-08-22T10:14:31.492000
18.27,3.51,11337.49,1052.01,2015-08-22T10:15:33.526000
16.18,3.71,10039.85,1092.17,2015-08-22T10:16:35.724000
14.98,1.93,9296.20,511.95,2015-08-22T10:17:38.254000
14.46,1.09,8974.17,212.63,2015-08-22T10:18:41.640000
17.35,2.30,10765.01,656.79,2015-08-22T10:19:44.572000
16.29,1.77,10106.71,449.62,2015-08-22T10:20:46.905000
15.39,1.74,9550.53,438.35,2015-08-22T10:21:49.620000
16.55,2.34,10272.62,672.96,2015-08-22T10:22:51.720000
14.78,2.44,9172.50,707.87,2015-08-22T10:23:53.459000
16.61,2.42,10305.84,703.69,2015-08-22T10:24:55.150000
17.36,3.47,10774.30,1041.97,2015-08-22T10:25:58.163000
16.84,4.00,10448.45,2483.75,2015-08-22T10:27:00.717000
17.90,3.36,11110.38,1014.95,2015-08-22T10:28:02.920000
15.11,2.72,9379.48,813.26,2015-08-22T10:29:05.733000
12.66,1.03,7857.94,193.67,2015-08-22T10:30:08.504000
12.01,1.33,7454.22,291.46,2015-08-22T10:31:10.367000
13.86,0.87,8601.17,146.07,2015-08-22T10:32:13.007000
13.18,1.25,8180.90,263.00,2015-08-22T10:33:14.862000
13.75,1.32,8535.83,287.64,2015-08-22T10:34:16.585000
14.43,2.55,8957.31,750.67,2015-08-22T10:35:18.635000
14.51,2.17,9003.35,605.41,2015-08-22T10:36:20.605000
13.20,3.49,8194.07,1046.80,2015-08-22T10:37:22.750000
16.22,2.81,10067.01,843.94,2015-08-22T10:38:25.288000
15.54,2.34,9643.08,672.98,2015-08-22T10:39:27.293000
16.90,2.10,10486.61,578.63,2015-08-22T10:40:29.328000
22.57,2.97,14008.57,899.38,2015-08-22T10:41:32.579000
27.27,6.40,16927.10,3969.92,2015-08-22T10:42:34.695000
30.15,10.52,18709.11,6531.46,2015-08-22T10:43:36.766000
41.80,16.88,25939.82,10478.58,2015-08-22T10:44:38.723000
44.44,20.76,27582.94,12883.91,2015-08-22T10:45:40.499000
38.29,20.45,23765.00,12692.66,2015-08-22T10:46:42.305000
38.36,15.57,23807.92,9663.50,2015-08-22T10:47:44.207000
34.03,13.33,21117.89,8269.77,2015-08-22T10:48:46.078000
26.06,8.45,16171.53,5244.11,2015-08-22T10:49:48.182000
24.09,5.54,14952.61,3439.46,2015-08-22T10:50:50.405000
26.29,5.25,16316.36,3260.13,2015-08-22T10:51:52.759000
23.30,3.84,14458.19,1112.89,2015-08-22T10:52:54.573000
34.32,8.37,21300.44,5195.79,2015-08-22T10:53:56.439000
43.21,14.99,26815.57,9303.95,2015-08-22T10:54:58.281000
34.89,17.33,21650.85,10754.69,2015-08-22T10:56:00.107000
29.63,11.70,18391.46,7260.70,2015-08-22T10:57:02.772000
29.36,10.40,18220.80,6453.26,2015-08-22T10:58:05.990000
21.15,6.50,13124.29,4034.47,2015-08-22T10:59:08.430000
20.45,3.73,12692.27,1095.77,2015-08-22T11:00:10.669000
21.67,4.42,13450.85,2740.17,2015-08-22T11:01:12.724000
19.66,4.08,12204.09,2531.24,2015-08-22T11:02:14.840000
13.83,2.64,8586.05,782.52,2015-08-22T11:03:17.203000
11.95,1.38,7414.43,306.05,2015-08-22T11:04:20.265000
13.82,2.11,8573.77,584.01,2015-08-22T11:05:22.369000
14.19,0.86,8807.25,143.36,2015-08-22T11:06:24.535000
11.73,1.11,7279.16,216.29,2015-08-22T11:07:26.475000
12.20,1.31,7574.41,282.35,2015-08-22T11:08:29.778000
13.00,1.87,8070.69,487.57,2015-08-22T11:09:32.288000
13.36,1.07,8291.66,204.03,2015-08-22T11:10:34.655000
14.32,2.65,8889.05,786.61,2015-08-22T11:11:37.946000
13.03,1.26,8087.10,264.80,2015-08-22T11:12:40.026000
12.13,1.01,7527.57,188.02,2015-08-22T11:13:42.966000
10.84,1.18,6726.44,240.08,2015-08-22T11:14:45.074000
12.93,0.75,8024.98,116.32,2015-08-22T11:15:47.751000
14.71,1.95,9127.33,521.96,2015-08-22T11:16:50.613000
14.12,1.91,8759.93,506.40,2015-08-22T11:17:52.258000
12.39,1.38,7686.79,307.15,2015-08-22T11:18:54.227000
10.35,0.65,6426.36,92.88,2015-08-22T11:19:56.524000
12.01,1.53,7454.41,360.69,2015-08-22T11:20:58.960000
13.63,1.47,8459.00,340.10,2015-08-22T11:22:01.134000
12.56,1.00,7792.81,184.72,2015-08-22T11:23:02.992000
10.95,2.70,6793.11,807.32,2015-08-22T11:24:05.542000
12.22,1.71,7584.69,428.00,2015-08-22T11:25:09.584000
15.07,0.63,9351.42,86.69,2015-08-22T11:26:11.914000
13.59,0.87,8434.17,148.39,2015-08-22T11:27:15.394000
16.81,1.56,10432.85,371.98,2015-08-22T11:28:18.300000
14.60,3.90,9058.00,1121.96,2015-08-22T11:29:20.691000
15.94,2.12,9891.14,586.52,2015-08-22T11:30:23.660000
16.45,3.36,10208.30,1014.95,2015-08-22T11:31:26.480000
22.36,6.02,13875.31,3736.36,2015-08-22T11:32:28.670000
26.71,5.66,16573.73,3512.56,2015-08-22T11:33:30.856000
28.62,6.75,17759.16,4189.57,2015-08-22T11:34:32.940000
23.70,9.13,14706.42,5665.77,2015-08-22T11:35:34.908000
24.39,7.48,15134.50,4640.61,2015-08-22T11:36:37.525000
20.77,5.36,12891.29,3329.29,2015-08-22T11:37:39.514000
22.35,6.28,13872.53,3900.04,2015-08-22T11:38:41.373000
18.24,4.72,11320.36,2926.41,2015-08-22T11:39:44.062000
19.10,4.20,11853.21,2603.82,2015-08-22T11:40:46.707000
17.39,1.85,10792.09,480.93,2015-08-22T11:41:49.815000
16.22,2.50,10067.30,731.18,2015-08-22T11:42:51.820000
16.56,3.11,10275.21,942.52,2015-08-22T11:43:54.895000
18.33,2.17,11375.14,606.86,2015-08-22T11:44:58.035000
17.45,4.45,10828.88,2764.38,2015-08-22T11:45:59.820000
17.60,2.43,10923.80,704.86,2015-08-22T11:47:01.813000
20.50,3.29,12720.04,995.87,2015-08-22T11:48:05.130000
16.95,3.62,10520.09,1074.39,2015-08-22T11:49:07.590000
15.33,2.00,9513.09,540.57,2015-08-22T11:50:10.526000
13.72,1.79,8514.68,457.50,2015-08-22T11:51:13.310000
14.70,2.67,9124.75,795.93,2015-08-22T11:52:17.048000
13.83,0.89,8581.02,152.47,2015-08-22T11:53:19.119000
20.01,0.74,12417.90,112.47,2015-08-22T11:54:21.059000
17.80,2.34,11049.96,671.93,2015-08-22T11:55:23.790000
18.16,4.13,11267.43,2560.05,2015-08-22T11:56:26.054000
16.92,1.60,10500.18,385.81,2015-08-22T11:57:29.010000
15.07,2.52,9352.12,739.82,2015-08-22T11:58:30.786000
12.91,2.18,8009.12,610.98,2015-08-22T11:59:34.189000
13.16,1.80,8164.49,461.85,2015-08-22T12:00:36.260000
13.56,1.33,8415.91,289.02,2015-08-22T12:01:38.278000
10.78,1.90,6688.50,500.77,2015-08-22T12:02:40.796000
12.82,1.22,7958.76,254.50,2015-08-22T12:03:43.912000
14.35,2.17,8908.04,603.97,2015-08-22T12:04:46.720000
12.14,1.61,7535.45,391.12,2015-08-22T12:05:50.049000
13.02,2.73,8078.23,816.70,2015-08-22T12:06:53.292000
11.72,0.89,7274.26,153.01,2015-08-22T12:07:55.576000
11.70,1.61,7259.12,389.09,2015-08-22T12:08:57.602000
11.49,1.24,7131.36,259.21,2015-08-22T12:09:59.628000
13.61,0.58,8448.04,76.18,2015-08-22T12:11:01.991000
10.83,1.70,6718.95,426.15,2015-08-22T12:12:03.841000
13.95,0.76,8657.38,118.80,2015-08-22T12:13:07.227000
12.55,0.86,7787.79,145.11,2015-08-22T12:14:09.647000
11.21,0.61,6956.09,83.51,2015-08-22T12:15:12.270000
12.27,0.99,7616.26,181.49,2015-08-22T12:16:14.276000
11.35,1.10,7042.19,214.77,2015-08-22T12:17:16.856000
12.32,0.67,7648.20,97.37,2015-08-22T12:18:19.718000
12.74,1.49,7904.18,348.01,2015-08-22T12:19:22.051000
12.12,1.28,7524.73,273.72,2015-08-22T12:20:25.326000
12.89,1.32,7997.65,285.96,2015-08-22T12:21:28.855000
13.02,1.58,8082.55,378.63,2015-08-22T12:22:30.956000
12.54,2.01,7779.75,543.12,2015-08-22T12:23:33.596000
12.34,1.05,7657.13,197.81,2015-08-22T12:24:35.999000
12.10,0.84,7510.75,139.44,2015-08-22T12:25:38.455000
10.05,1.17,6234.41,236.87,2015-08-22T12:26:41.551000
9.96,0.81,6183.03,130.63,2015-08-22T12:27:44.511000
12.64,1.84,7841.59,477.41,2015-08-22T12:28:47.590000
11.34,1.02,7039.12,189.97,2015-08-22T12:29:49.526000
12.41,1.73,7701.27,434.41,2015-08-22T12:30:51.245000
10.98,1.04,6811.21,196.21,2015-08-22T12:31:54.083000
10.86,0.96,6739.49,171.06,2015-08-22T12:32:56.105000
13.89,1.46,8619.54,337.04,2015-08-22T12:33:58.037000
14.79,0.61,9177.54,83.75,2015-08-22T12:35:00.763000
13.72,1.74,8514.58,440.34,2015-08-22T12:36:02.646000
13.63,1.84,8458.38,476.20,2015-08-22T12:37:05.565000
11.05,0.97,6855.84,176.23,2015-08-22T12:38:08.558000
13.17,1.18,8172.76,239.82,2015-08-22T12:39:10.416000
14.20,1.26,8813.75,265.71,2015-08-22T12:40:12.950000
18.75,2.38,11634.80,688.61,2015-08-22T12:41:15.882000
21.61,4.06,13412.51,2521.09,2015-08-22T12:42:17.797000
18.99,2.90,11787.06,877.13,2015-08-22T12:43:20.324000
16.21,3.68,10057.74,1087.35,2015-08-22T12:44:22.632000
18.16,3.32,11268.50,1002.93,2015-08-22T12:45:25.629000
19.30,2.93,11980.73,884.68,2015-08-22T12:46:27.721000
18.72,3.49,11620.32,1045.86,2015-08-22T12:47:29.551000
18.05,3.34,11202.96,1009.54,2015-08-22T12:48:32.454000
18.14,3.46,11255.47,1040.36,2015-08-22T12:49:35.196000
16.10,4.20,9991.12,2604.74,2015-08-22T12:50:37.227000
14.73,1.00,9143.44,184.05,2015-08-22T12:51:40.134000
11.38,1.76,7059.94,445.30,2015-08-22T12:52:43.082000
12.70,2.57,7879.47,758.91,2015-08-22T12:53:45.612000
15.28,1.68,9485.25,415.91,2015-08-22T12:54:47.818000
14.07,1.74,8732.66,439.73,2015-08-22T12:55:50.021000
17.13,1.42,10631.58,320.34,2015-08-22T12:56:52.996000
17.61,2.76,10929.14,828.17,2015-08-22T12:57:55.310000
18.15,2.52,11262.28,739.84,2015-08-22T12:58:57.397000
18.48,1.73,11469.60,436.31,2015-08-22T12:59:59.842000
17.39,3.17,10794.93,961.30,2015-08-22T13:01:01.942000
18.32,2.29,11369.29,651.14,2015-08-22T13:02:04.050000
17.54,4.51,10886.52,2800.70,2015-08-22T13:03:06.133000
18.34,5.36,11383.87,3326.09,2015-08-22T13:04:09.585000
18.06,2.81,11207.27,845.98,2015-08-22T13:05:11.464000
15.06,1.53,9344.24,361.44,2015-08-22T13:06:14.808000
13.86,1.29,8600.48,276.26,2015-08-22T13:07:17.298000
13.11,1.33,8138.64,291.02,2015-08-22T13:08:20.336000
12.68,1.12,7869.56,221.16,2015-08-22T13:09:22.448000
11.50,0.87,7134.63,145.80,2015-08-22T13:10:25.056000
13.63,0.60,8460.82,81.03,2015-08-22T13:11:28.036000
13.23,1.24,8212.41,258.90,2015-08-22T13:12:31.095000
12.54,0.73,7780.09,111.94,2015-08-22T13:13:32.962000
10.96,1.20,6802.88,246.78,2015-08-22T13:14:35.164000
10.43,1.41,6474.58,319.20,2015-08-22T13:15:37.464000
9.73,0.52,6037.57,65.39,2015-08-22T13:16:40.367000
11.53,0.25,7153.95,21.48,2015-08-22T13:17:42.422000
10.31,2.60,6397.34,771.07,2015-08-22T13:18:44.927000
12.29,1.23,7628.56,257.26,2015-08-22T13:19:47.162000
10.63,1.00,6597.44,183.73,2015-08-22T13:20:50.495000
10.48,0.97,6501.42,174.32,2015-08-22T13:21:52.395000
10.81,1.35,6707.06,298.07,2015-08-22T13:22:54.752000
13.39,2.26,8311.62,640.12,2015-08-22T13:23:56.619000
11.64,1.54,7224.16,364.14,2015-08-22T13:24:59.375000
11.92,0.97,7395.44,174.64,2015-08-22T13:26:02.154000
10.08,1.86,6255.24,485.67,2015-08-22T13:27:04.918000
11.50,0.59,7135.95,79.15,2015-08-22T13:28:06.903000
10.57,0.68,6558.17,98.75,2015-08-22T13:29:09.261000
10.95,1.43,6798.77,324.67,2015-08-22T13:30:11.984000
10.33,1.14,6411.52,228.47,2015-08-22T13:31:14.174000
10.88,0.68,6750.31,99.28,2015-08-22T13:32:17.306000
11.87,0.33,7365.72,32.23,2015-08-22T13:33:19.619000
12.67,1.03,7863.85,194.40,2015-08-22T13:34:22.706000
11.43,0.94,7094.94,167.39,2015-08-22T13:35:26.072000
11.33,1.57,7029.09,375.63,2015-08-22T13:36:29.392000
11.79,0.94,7317.82,167.38,2015-08-22T13:37:32.082000
12.27,0.54,7612.72,68.18,2015-08-22T13:38:34.263000
12.14,1.21,7535.82,248.60,2015-08-22T13:39:36.527000
11.19,0.93,6942.85,164.52,2015-08-22T13:40:39.585000
11.44,0.79,7097.15,126.20,2015-08-22T13:41:42.587000
13.30,1.02,8255.23,189.17,2015-08-22T13:42:44.269000
13.30,1.96,8256.88,522.83,2015-08-22T13:43:46.254000
10.02,0.76,6217.84,119.09,2015-08-22T13:44:48.735000
11.61,0.99,7204.60,180.83,2015-08-22T13:45:51.351000
10.57,1.31,6559.55,284.01,2015-08-22T13:46:53.677000
10.62,0.99,6590.98,180.06,2015-08-22T13:47:56.830000
10.95,0.67,6798.08,96.72,2015-08-22T13:48:58.638000
10.26,0.61,6366.40,82.51,2015-08-22T13:50:00.718000
11.69,0.70,7252.84,103.27,2015-08-22T13:51:02.621000
11.53,0.80,7152.90,128.61,2015-08-22T13:52:05.258000
11.81,0.74,7331.06,112.47,2015-08-22T13:53:08.263000
13.32,0.95,8266.93,168.85,2015-08-22T13:54:10.203000
11.73,0.50,7281.01,61.20,2015-08-22T13:55:13.441000
10.77,0.75,6684.11,116.34,2015-08-22T13:56:16.320000
11.18,1.39,6938.07,311.30,2015-08-22T13:57:18.796000
13.60,1.78,8442.95,454.46,2015-08-22T13:58:20.573000
11.10,1.40,6887.43,313.80,2015-08-22T13:59:24.025000
12.06,1.48,7483.35,341.52,2015-08-22T14:00:27.391000
11.08,1.63,6873.94,398.39,2015-08-22T14:01:29.584000
11.27,1.30,6997.08,279.09,2015-08-22T14:02:31.382000
9.98,0.64,6193.77,90.07,2015-08-22T14:03:34.563000
10.59,0.92,6572.93,159.91,2015-08-22T14:04:36.765000
