1um,5um,time (iso)
2691,188,2015-08-19T10:38:37.441000
2598,175,2015-08-19T10:39:36.183000
2525,202,2015-08-19T10:40:34.924000
2132,194,2015-08-19T10:41:33.667000
1874,161,2015-08-19T10:42:32.407000
3676,303,2015-08-19T10:43:31.148000
2827,209,2015-08-19T10:44:29.891000
2671,226,2015-08-19T10:45:28.633000
2297,206,2015-08-19T10:46:27.376000
2308,199,2015-08-19T10:47:26.120000
2473,171,2015-08-19T10:48:24.863000
1981,132,2015-08-19T10:49:23.607000
2055,198,2015-08-19T10:50:22.350000
2407,276,2015-08-19T10:51:21.093000
2001,205,2015-08-19T10:52:19.835000
2025,197,2015-08-19T10:53:18.577000
2079,175,2015-08-19T10:54:17.318000
2138,135,2015-08-19T10:55:16.058000
2314,126,2015-08-19T10:56:14.800000
2267,94,2015-08-19T10:57:13.539000
2349,106,2015-08-19T10:58:12.284000
2330,94,2015-08-19T10:59:11.022000
2133,82,2015-08-19T11:00:09.764000
2175,95,2015-08-19T11:01:08.508000
2301,109,2015-08-19T11:02:07.254000
2470,179,2015-08-19T11:03:05.999000
1890,156,2015-08-19T11:04:04.742000
1418,143,2015-08-19T11:05:03.486000
1371,137,2015-08-19T11:06:02.230000
1531,125,2015-08-19T11:07:00.974000
1679,115,2015-08-19T11:07:59.714000
1545,99,2015-08-19T11:08:58.457000
1562,94,2015-08-19T11:09:57.202000
1284,87,2015-08-19T11:10:55.945000
1204,126,2015-08-19T11:11:54.691000
956,111,2015-08-19T11:12:53.433000
901,153,2015-08-19T11:13:52.177000
902,166,2015-08-19T11:14:50.921000
790,138,2015-08-19T11:15:49.664000
875,121,2015-08-19T11:16:48.408000
836,92,2015-08-19T11:17:47.151000
1830,89,2015-08-19T11:18:45.899000
3100,109,2015-08-19T11:19:44.647000
3312,109,2015-08-19T11:20:43.393000
3253,114,2015-08-19T11:21:42.136000
2594,88,2015-08-19T11:22:40.881000
2514,81,2015-08-19T11:23:39.626000
3607,98,2015-08-19T11:24:38.372000
4431,247,2015-08-19T11:25:37.117000
4187,243,2015-08-19T11:26:35.862000
4049,313,2015-08-19T11:27:34.608000
3424,297,2015-08-19T11:28:33.354000
3088,248,2015-08-19T11:29:32.099000
3077,231,2015-08-19T11:30:30.845000
3173,206,2015-08-19T11:31:29.592000
3319,178,2015-08-19T11:32:28.338000
3362,168,2015-08-19T11:33:27.084000
2870,138,2015-08-19T11:34:25.832000
2480,117,2015-08-19T11:35:24.580000
2044,96,2015-08-19T11:36:23.325000
1663,78,2015-08-19T11:37:22.073000
1318,72,2015-08-19T11:38:20.818000
1030,72,2015-08-19T11:39:19.565000
812,62,2015-08-19T11:40:18.310000
664,60,2015-08-19T11:41:17.057000
611,61,2015-08-19T11:42:15.804000
836,55,2015-08-19T11:43:14.549000
2004,77,2015-08-19T11:44:13.296000
3576,188,2015-08-19T11:45:12.042000
3569,175,2015-08-19T11:46:10.787000
4712,349,2015-08-19T11:47:09.532000
5840,290,2015-08-19T11:48:08.278000
4871,208,2015-08-19T11:49:07.025000
3629,130,2015-08-19T11:50:05.772000
3211,91,2015-08-19T11:51:04.514000
3475,106,2015-08-19T11:52:03.262000
4033,132,2015-08-19T11:53:02.008000
4043,134,2015-08-19T11:54:00.755000
4159,123,2015-08-19T11:54:59.499000
3735,123,2015-08-19T11:55:58.244000
3362,116,2015-08-19T11:56:56.988000
3194,131,2015-08-19T11:57:55.737000
3512,182,2015-08-19T11:58:54.483000
4039,233,2015-08-19T11:59:53.232000
3742,214,2015-08-19T12:00:51.978000
3645,211,2015-08-19T12:01:50.727000
4568,297,2015-08-19T12:02:49.475000
6498,536,2015-08-19T12:03:48.222000
6419,541,2015-08-19T12:04:46.973000
5019,345,2015-08-19T12:05:45.720000
3744,239,2015-08-19T12:06:44.469000
2867,151,2015-08-19T12:07:43.216000
2703,133,2015-08-19T12:08:41.965000
3173,145,2015-08-19T12:09:40.711000
3805,178,2015-08-19T12:10:39.460000
6678,416,2015-08-19T12:11:38.207000
10027,798,2015-08-19T12:12:36.957000
9114,619,2015-08-19T12:13:35.702000
8434,450,2015-08-19T12:14:34.452000
7784,307,2015-08-19T12:15:33.199000
7712,303,2015-08-19T12:16:31.947000
6734,296,2015-08-19T12:17:30.694000
5003,209,2015-08-19T12:18:29.442000
3898,168,2015-08-19T12:19:28.191000
2544,94,2015-08-19T12:20:26.937000
2115,68,2015-08-19T12:21:25.684000
1834,66,2015-08-19T12:22:24.430000
1455,49,2015-08-19T12:23:23.181000
1120,36,2015-08-19T12:24:21.926000
982,27,2015-08-19T12:25:20.672000
894,20,2015-08-19T12:26:19.419000
803,14,2015-08-19T12:27:18.165000
671,11,2015-08-19T12:28:16.912000
639,14,2015-08-19T12:29:15.658000
1032,97,2015-08-19T12:30:14.404000
837,64,2015-08-19T12:31:13.148000
557,32,2015-08-19T12:32:11.893000
427,23,2015-08-19T12:33:10.640000
310,16,2015-08-19T12:34:09.388000
286,31,2015-08-19T12:35:08.136000
297,46,2015-08-19T12:36:06.884000
258,33,2015-08-19T12:37:05.629000
202,27,2015-08-19T12:38:04.378000
185,23,2015-08-19T12:39:03.127000
175,24,2015-08-19T12:40:01.875000
170,19,2015-08-19T12:41:00.624000
143,14,2015-08-19T12:41:59.373000
150,17,2015-08-19T12:42:58.121000
137,14,2015-08-19T12:43:56.869000
121,10,2015-08-19T12:44:55.618000
109,9,2015-08-19T12:45:54.366000
109,8,2015-08-19T12:46:53.114000
113,10,2015-08-19T12:47:51.867000
100,8,2015-08-19T12:48:50.614000
100,10,2015-08-19T12:49:49.366000
127,15,2015-08-19T12:50:48.115000
179,26,2015-08-19T12:51:46.865000
176,23,2015-08-19T12:52:45.616000
156,17,2015-08-19T12:53:44.369000
119,12,2015-08-19T12:54:43.119000
99,10,2015-08-19T12:55:41.869000
100,8,2015-08-19T12:56:40.618000
94,6,2015-08-19T12:57:39.367000
100,7,2015-08-19T12:58:38.119000
85,6,2015-08-19T12:59:36.865000
83,5,2015-08-19T13:00:35.614000
86,7,2015-08-19T13:01:34.366000
84,5,2015-08-19T13:02:33.117000
89,5,2015-08-19T13:03:31.870000
85,4,2015-08-19T13:04:30.618000
85,7,2015-08-19T13:05:29.368000
87,6,2015-08-19T13:06:28.118000
86,7,2015-08-19T13:07:26.867000
86,5,2015-08-19T13:08:25.616000
88,6,2015-08-19T13:09:24.368000
90,5,2015-08-19T13:10:23.120000
85,7,2015-08-19T13:11:21.871000
90,7,2015-08-19T13:12:20.625000
87,6,2015-08-19T13:13:19.378000
80,7,2015-08-19T13:14:18.134000
82,6,2015-08-19T13:15:16.885000
86,7,2015-08-19T13:16:15.637000
89,8,2015-08-19T13:17:14.390000
90,8,2015-08-19T13:18:13.141000
76,5,2015-08-19T13:19:11.894000
81,6,2015-08-19T13:20:10.642000
85,6,2015-08-19T13:21:09.394000
83,4,2015-08-19T13:22:08.145000
93,8,2015-08-19T13:23:06.897000
90,6,2015-08-19T13:24:05.648000
88,7,2015-08-19T13:25:04.401000
84,6,2015-08-19T13:26:03.152000
89,6,2015-08-19T13:27:01.905000
86,7,2015-08-19T13:28:00.655000
86,6,2015-08-19T13:28:59.407000
92,6,2015-08-19T13:29:58.157000
85,7,2015-08-19T13:30:56.909000
89,6,2015-08-19T13:31:55.662000
89,6,2015-08-19T13:32:54.417000
83,6,2015-08-19T13:33:53.170000
86,7,2015-08-19T13:34:51.923000
78,6,2015-08-19T13:35:50.677000
80,6,2015-08-19T13:36:49.431000
82,6,2015-08-19T13:37:48.182000
87,7,2015-08-19T13:38:46.932000
87,6,2015-08-19T13:39:45.682000
89,7,2015-08-19T13:40:44.433000
87,5,2015-08-19T13:41:43.186000
89,6,2015-08-19T13:42:41.936000
88,7,2015-08-19T13:43:40.688000
90,7,2015-08-19T13:44:39.439000
93,9,2015-08-19T13:45:38.187000
130,25,2015-08-19T13:46:36.940000
117,16,2015-08-19T13:47:35.691000
117,15,2015-08-19T13:48:34.441000
134,20,2015-08-19T13:49:33.192000
133,18,2015-08-19T13:50:31.943000
138,17,2015-08-19T13:51:30.694000
144,22,2015-08-19T13:52:29.449000
191,30,2015-08-19T13:53:28.197000
211,25,2015-08-19T13:54:26.952000
728,53,2015-08-19T13:55:25.705000
1009,66,2015-08-19T13:56:24.458000
1134,64,2015-08-19T13:57:23.211000
1079,67,2015-08-19T13:58:21.966000
1087,72,2015-08-19T13:59:20.720000
962,67,2015-08-19T14:00:19.473000
792,49,2015-08-19T14:01:18.227000
660,37,2015-08-19T14:02:16.983000
905,37,2015-08-19T14:03:15.737000
1197,39,2015-08-19T14:04:14.493000
894,32,2015-08-19T14:05:13.244000
710,36,2015-08-19T14:06:11.999000
596,34,2015-08-19T14:07:10.751000
518,32,2015-08-19T14:08:09.506000
474,30,2015-08-19T14:09:08.259000
790,46,2015-08-19T14:10:07.013000
1911,62,2015-08-19T14:11:05.766000
2959,97,2015-08-19T14:12:04.519000
2623,92,2015-08-19T14:13:03.273000
2782,134,2015-08-19T14:14:02.027000
2148,107,2015-08-19T14:15:00.780000
1483,66,2015-08-19T14:15:59.532000
1144,49,2015-08-19T14:16:58.286000
858,51,2015-08-19T14:17:57.037000
797,57,2015-08-19T14:18:55.790000
712,52,2015-08-19T14:19:54.543000
580,43,2015-08-19T14:20:53.299000
601,38,2015-08-19T14:21:52.053000
2726,55,2015-08-19T14:22:50.807000
3861,71,2015-08-19T14:23:49.559000
3999,109,2015-08-19T14:24:48.316000
3710,149,2015-08-19T14:25:47.069000
3719,242,2015-08-19T14:26:45.825000
3307,218,2015-08-19T14:27:44.581000
2674,174,2015-08-19T14:28:43.337000
2191,129,2015-08-19T14:29:42.091000
3062,293,2015-08-19T14:30:40.845000
2866,174,2015-08-19T14:31:39.599000
3138,145,2015-08-19T14:32:38.352000
2877,144,2015-08-19T14:33:37.103000
2256,97,2015-08-19T14:34:35.855000
2301,102,2015-08-19T14:35:34.610000
2371,95,2015-08-19T14:36:33.360000
2552,93,2015-08-19T14:37:32.109000
3115,117,2015-08-19T14:38:30.861000
2896,105,2015-08-19T14:39:29.611000
2939,138,2015-08-19T14:40:28.361000
3234,210,2015-08-19T14:41:27.112000
3062,185,2015-08-19T14:42:25.865000
2573,146,2015-08-19T14:43:24.618000
2389,127,2015-08-19T14:44:23.369000
2258,112,2015-08-19T14:45:22.121000
2375,124,2015-08-19T14:46:20.874000
3051,171,2015-08-19T14:47:19.627000
3809,189,2015-08-19T14:48:18.377000
3647,151,2015-08-19T14:49:17.127000
2471,92,2015-08-19T14:50:15.879000
2151,96,2015-08-19T14:51:14.632000
2382,115,2015-08-19T14:52:13.387000
2447,124,2015-08-19T14:53:12.140000
2550,148,2015-08-19T14:54:10.895000
2280,163,2015-08-19T14:55:09.649000
2047,166,2015-08-19T14:56:08.403000
1975,150,2015-08-19T14:57:07.156000
1748,164,2015-08-19T14:58:05.910000
1673,194,2015-08-19T14:59:04.663000
1588,184,2015-08-19T15:00:03.416000
1407,158,2015-08-19T15:01:02.171000
1196,137,2015-08-19T15:02:00.922000
977,106,2015-08-19T15:02:59.675000
767,88,2015-08-19T15:03:58.429000
1020,74,2015-08-19T15:04:57.183000
1114,59,2015-08-19T15:05:55.936000
1623,66,2015-08-19T15:06:54.688000
2317,124,2015-08-19T15:07:53.441000
1969,112,2015-08-19T15:08:52.193000
1801,104,2015-08-19T15:09:50.943000
1611,96,2015-08-19T15:10:49.692000
1399,68,2015-08-19T15:11:48.444000
1195,68,2015-08-19T15:12:47.194000
1047,67,2015-08-19T15:13:45.947000
1058,87,2015-08-19T15:14:44.698000
1193,104,2015-08-19T15:15:43.451000
2039,139,2015-08-19T15:16:42.203000
3017,167,2015-08-19T15:17:40.955000
3366,182,2015-08-19T15:18:39.710000
3219,164,2015-08-19T15:19:38.464000
3095,153,2015-08-19T15:20:37.217000
3794,146,2015-08-19T15:21:35.972000
4125,142,2015-08-19T15:22:34.725000
4632,148,2015-08-19T15:23:33.478000
4065,154,2015-08-19T15:24:32.231000
3603,175,2015-08-19T15:25:30.983000
3778,192,2015-08-19T15:26:29.738000
5182,386,2015-08-19T15:27:28.491000
5915,478,2015-08-19T15:28:27.242000
5721,425,2015-08-19T15:29:25.995000
4865,291,2015-08-19T15:30:24.745000
5420,222,2015-08-19T15:31:23.496000
8789,221,2015-08-19T15:32:22.247000
9682,233,2015-08-19T15:33:20.996000
7632,228,2015-08-19T15:34:19.748000
6771,234,2015-08-19T15:35:18.500000
5407,474,2015-08-19T15:36:17.251000
5392,543,2015-08-19T15:37:16.004000
4832,463,2015-08-19T15:38:14.756000
3272,258,2015-08-19T15:39:13.510000
2575,149,2015-08-19T15:40:12.262000
4296,151,2015-08-19T15:41:11.014000
7596,165,2015-08-19T15:42:09.766000
6478,133,2015-08-19T15:43:08.520000
4218,140,2015-08-19T15:44:07.271000
3316,134,2015-08-19T15:45:06.023000
2941,124,2015-08-19T15:46:04.775000
2589,103,2015-08-19T15:47:03.527000
2589,118,2015-08-19T15:48:02.279000
2585,118,2015-08-19T15:49:01.030000
3343,204,2015-08-19T15:49:59.781000
6059,576,2015-08-19T15:50:58.533000
10172,1118,2015-08-19T15:51:57.286000
13696,1935,2015-08-19T15:52:56.037000
13543,1734,2015-08-19T15:53:54.788000
8974,847,2015-08-19T15:54:53.534000
6592,473,2015-08-19T15:55:52.286000
4324,241,2015-08-19T15:56:51.037000
3043,143,2015-08-19T15:57:49.787000
3722,117,2015-08-19T15:58:48.538000
4930,103,2015-08-19T15:59:47.292000
4504,102,2015-08-19T16:00:46.044000
3512,95,2015-08-19T16:01:44.795000
2902,92,2015-08-19T16:02:43.548000
2577,91,2015-08-19T16:03:42.302000
2390,76,2015-08-19T16:04:41.054000
2612,83,2015-08-19T16:05:39.804000
2601,89,2015-08-19T16:06:38.558000
2544,99,2015-08-19T16:07:37.309000
2424,100,2015-08-19T16:08:36.064000
2335,106,2015-08-19T16:09:34.818000
2136,116,2015-08-19T16:10:33.573000
2069,121,2015-08-19T16:11:32.328000
2354,139,2015-08-19T16:12:31.082000
2277,129,2015-08-19T16:13:29.837000
1737,124,2015-08-19T16:14:28.592000
1762,133,2015-08-19T16:15:27.345000
2614,173,2015-08-19T16:16:26.096000
2441,152,2015-08-19T16:17:24.846000
2634,173,2015-08-19T16:18:23.599000
2764,179,2015-08-19T16:19:22.352000
2448,146,2015-08-19T16:20:21.104000
2405,139,2015-08-19T16:21:19.857000
2368,130,2015-08-19T16:22:18.612000
2004,113,2015-08-19T16:23:17.364000
2007,116,2015-08-19T16:24:16.116000
2747,113,2015-08-19T16:25:14.869000
2578,98,2015-08-19T16:26:13.621000
2953,97,2015-08-19T16:27:12.375000
2688,100,2015-08-19T16:28:11.128000
2414,82,2015-08-19T16:29:09.878000
2047,80,2015-08-19T16:30:08.632000
1795,76,2015-08-19T16:31:07.385000
2056,88,2015-08-19T16:32:06.137000
2128,92,2015-08-19T16:33:04.891000
1785,77,2015-08-19T16:34:03.643000
1523,85,2015-08-19T16:35:02.395000
1496,85,2015-08-19T16:36:01.148000
1533,98,2015-08-19T16:36:59.902000
1707,108,2015-08-19T16:37:58.657000
1630,114,2015-08-19T16:38:57.412000
1476,116,2015-08-19T16:39:56.165000
1553,125,2015-08-19T16:40:54.919000
2420,136,2015-08-19T16:41:53.671000
4408,191,2015-08-19T16:42:52.426000
5383,226,2015-08-19T16:43:51.182000
4008,192,2015-08-19T16:44:49.930000
5679,366,2015-08-19T16:45:48.684000
7836,508,2015-08-19T16:46:47.437000
7857,447,2015-08-19T16:47:46.190000
6302,377,2015-08-19T16:48:44.943000
5193,333,2015-08-19T16:49:43.697000
3426,200,2015-08-19T16:50:42.451000
2226,116,2015-08-19T16:51:41.205000
1295,83,2015-08-19T16:52:39.958000
869,69,2015-08-19T16:53:38.712000
1114,81,2015-08-19T16:54:37.465000
1774,100,2015-08-19T16:55:36.221000
1499,93,2015-08-19T16:56:34.974000
2577,262,2015-08-19T16:57:33.730000
9675,1486,2015-08-19T16:58:32.484000
10907,1666,2015-08-19T16:59:31.239000
8697,992,2015-08-19T17:00:29.990000
6970,586,2015-08-19T17:01:28.743000
8091,825,2015-08-19T17:02:27.496000
8486,892,2015-08-19T17:03:26.250000
6119,477,2015-08-19T17:04:25.002000
3843,245,2015-08-19T17:05:23.755000
2214,123,2015-08-19T17:06:22.508000
1118,62,2015-08-19T17:07:21.260000
751,42,2015-08-19T17:08:20.013000
569,42,2015-08-19T17:09:18.767000
368,32,2015-08-19T17:10:17.523000
323,37,2015-08-19T17:11:16.278000
298,40,2015-08-19T17:12:15.033000
257,33,2015-08-19T17:13:13.785000
234,30,2015-08-19T17:14:12.539000
487,53,2015-08-19T17:15:11.292000
1752,126,2015-08-19T17:16:10.049000
2266,136,2015-08-19T17:17:08.802000
2472,141,2015-08-19T17:18:07.555000
2404,130,2015-08-19T17:19:06.308000
2606,169,2015-08-19T17:20:05.060000
4459,374,2015-08-19T17:21:03.812000
6702,419,2015-08-19T17:22:02.567000
7492,361,2015-08-19T17:23:01.322000
5519,258,2015-08-19T17:24:00.076000
4482,238,2015-08-19T17:24:58.832000
4290,210,2015-08-19T17:25:57.588000
6872,245,2015-08-19T17:26:56.344000
6238,223,2015-08-19T17:27:55.099000
4827,240,2015-08-19T17:28:53.854000
4632,223,2015-08-19T17:29:52.610000
6100,400,2015-08-19T17:30:51.367000
5390,359,2015-08-19T17:31:50.121000
4261,280,2015-08-19T17:32:48.878000
3277,210,2015-08-19T17:33:47.633000
2954,187,2015-08-19T17:34:46.387000
2682,191,2015-08-19T17:35:45.142000
2533,184,2015-08-19T17:36:43.901000
2899,229,2015-08-19T17:37:42.657000
2493,224,2015-08-19T17:38:41.414000
2471,265,2015-08-19T17:39:40.169000
2712,329,2015-08-19T17:40:38.924000
4418,719,2015-08-19T17:41:37.680000
6851,1818,2015-08-19T17:42:36.438000
4179,822,2015-08-19T17:43:35.191000
7857,1126,2015-08-19T17:44:33.949000
8684,1079,2015-08-19T17:45:32.706000
9148,1105,2015-08-19T17:46:31.463000
9199,1151,2015-08-19T17:47:30.221000
7814,826,2015-08-19T17:48:28.977000
7738,775,2015-08-19T17:49:27.733000
6887,694,2015-08-19T17:50:26.489000
6231,627,2015-08-19T17:51:25.244000
4865,459,2015-08-19T17:52:24.001000
4552,355,2015-08-19T17:53:22.756000
4657,358,2015-08-19T17:54:21.511000
5268,335,2015-08-19T17:55:20.267000
4090,292,2015-08-19T17:56:19.021000
3194,227,2015-08-19T17:57:17.778000
3097,278,2015-08-19T17:58:16.533000
2326,233,2015-08-19T17:59:15.291000
2066,181,2015-08-19T18:00:14.046000
4107,181,2015-08-19T18:01:12.800000
3745,204,2015-08-19T18:02:11.554000
3671,242,2015-08-19T18:03:10.309000
3214,217,2015-08-19T18:04:09.063000
3235,236,2015-08-19T18:05:07.819000
2883,215,2015-08-19T18:06:06.574000
3089,243,2015-08-19T18:07:05.330000
3033,185,2015-08-19T18:08:04.084000
3357,178,2015-08-19T18:09:02.839000
4105,199,2015-08-19T18:10:01.594000
3071,149,2015-08-19T18:11:00.352000
2649,149,2015-08-19T18:11:59.110000
2621,139,2015-08-19T18:12:57.864000
4455,176,2015-08-19T18:13:56.617000
7465,184,2015-08-19T18:14:55.369000
7514,147,2015-08-19T18:15:54.122000
7289,139,2015-08-19T18:16:52.878000
8581,151,2015-08-19T18:17:51.637000
7115,150,2015-08-19T18:18:50.394000
6484,187,2015-08-19T18:19:49.150000
4086,187,2015-08-19T18:20:47.904000
3677,159,2015-08-19T18:21:46.659000
4492,194,2015-08-19T18:22:45.415000
5361,175,2015-08-19T18:23:44.179000
6729,153,2015-08-19T18:24:42.926000
7785,249,2015-08-19T18:25:41.680000
7191,230,2015-08-19T18:26:40.436000
5704,221,2015-08-19T18:27:39.191000
5011,218,2015-08-19T18:28:37.947000
4777,228,2015-08-19T18:29:36.703000
4255,225,2015-08-19T18:30:35.461000
3684,194,2015-08-19T18:31:34.215000
3167,144,2015-08-19T18:32:32.972000
2618,132,2015-08-19T18:33:31.726000
2182,104,2015-08-19T18:34:30.481000
1589,74,2015-08-19T18:35:29.229000
1364,61,2015-08-19T18:36:27.983000
1046,44,2015-08-19T18:37:26.737000
934,38,2015-08-19T18:38:25.491000
830,34,2015-08-19T18:39:24.245000
705,31,2015-08-19T18:40:22.997000
553,20,2015-08-19T18:41:21.753000
545,16,2015-08-19T18:42:20.508000
426,17,2015-08-19T18:43:19.261000
371,14,2015-08-19T18:44:18.016000
325,12,2015-08-19T18:45:16.770000
282,12,2015-08-19T18:46:15.525000
274,13,2015-08-19T18:47:14.279000
230,11,2015-08-19T18:48:13.034000
189,10,2015-08-19T18:49:11.792000
173,11,2015-08-19T18:50:10.541000
157,10,2015-08-19T18:51:09.294000
145,8,2015-08-19T18:52:08.047000
127,5,2015-08-19T18:53:06.801000
119,8,2015-08-19T18:54:05.554000
110,9,2015-08-19T18:55:04.309000
108,9,2015-08-19T18:56:03.065000
108,10,2015-08-19T18:57:01.821000
100,8,2015-08-19T18:58:00.574000
99,8,2015-08-19T18:58:59.328000
97,7,2015-08-19T18:59:58.081000
98,8,2015-08-19T19:00:56.836000
100,8,2015-08-19T19:01:55.594000
95,6,2015-08-19T19:02:54.347000
