P2 ratio,P1 ratio,0.5um,1um,time (iso)
16.45,4.73,10209.67,2934.76,2015-08-20T15:07:38.376000
16.58,3.84,10287.15,1113.65,2015-08-20T15:08:40.479000
20.08,6.59,12462.70,4089.31,2015-08-20T15:09:43.652000
21.05,3.65,13061.99,1080.63,2015-08-20T15:10:45.748000
23.88,5.65,14822.89,3504.04,2015-08-20T15:11:47.660000
24.65,5.17,15295.33,3206.93,2015-08-20T15:12:49.584000
23.17,4.86,14377.57,3016.07,2015-08-20T15:13:51.884000
26.62,8.13,16520.69,5047.36,2015-08-20T15:14:53.906000
21.36,6.56,13254.24,4070.16,2015-08-20T15:15:56.551000
25.31,9.28,15710.71,5760.50,2015-08-20T15:16:58.404000
22.01,7.55,13662.10,4684.91,2015-08-20T15:18:01.156000
19.61,7.00,12169.79,4346.92,2015-08-20T15:19:03.666000
16.08,3.85,9981.11,1114.25,2015-08-20T15:20:05.389000
16.50,4.81,10239.47,2986.66,2015-08-20T15:21:08.237000
17.13,3.92,10631.19,1123.54,2015-08-20T15:22:10.174000
12.34,4.50,7659.23,2795.51,2015-08-20T15:23:12.528000
15.74,3.68,9768.68,1085.80,2015-08-20T15:24:14.492000
21.01,4.56,13038.07,2829.14,2015-08-20T15:25:16.825000
20.82,6.75,12922.01,4191.12,2015-08-20T15:26:19.180000
17.16,2.66,10647.03,792.31,2015-08-20T15:27:20.907000
18.27,4.15,11335.79,2575.06,2015-08-20T15:28:24.138000
18.55,2.25,11509.23,635.17,2015-08-20T15:29:27.806000
18.63,3.11,11563.78,943.57,2015-08-20T15:30:29.914000
19.00,2.46,11789.20,716.77,2015-08-20T15:31:32.198000
16.75,2.09,10393.37,572.78,2015-08-20T15:32:33.852000
19.96,3.82,12384.65,1110.78,2015-08-20T15:33:35.967000
18.34,3.76,11379.11,1100.80,2015-08-20T15:34:38.551000
15.69,2.65,9736.73,788.80,2015-08-20T15:35:41.101000
16.67,3.76,10348.14,1101.01,2015-08-20T15:36:43.452000
17.49,3.73,10854.76,1095.55,2015-08-20T15:37:45.686000
17.55,6.02,10892.67,3733.64,2015-08-20T15:38:47.385000
16.63,3.59,10322.24,1068.38,2015-08-20T15:39:49.624000
14.03,3.51,8708.42,1050.58,2015-08-20T15:40:52.932000
15.59,3.07,9677.95,930.18,2015-08-20T15:41:55.072000
18.00,3.96,11172.16,1128.13,2015-08-20T15:42:57.783000
21.65,4.84,13434.77,3003.70,2015-08-20T15:43:59.731000
17.63,5.47,10940.23,3397.54,2015-08-20T15:45:02.851000
18.75,3.35,11638.62,1011.83,2015-08-20T15:46:05.520000
33.29,9.45,20661.39,5867.01,2015-08-20T15:47:07.628000
38.74,13.43,24039.73,8335.98,2015-08-20T15:48:09.589000
43.17,21.07,26791.46,13077.88,2015-08-20T15:49:11.677000
39.40,24.90,24449.57,15452.47,2015-08-20T15:50:13.461000
36.46,17.36,22627.14,10776.87,2015-08-20T15:51:15.479000
30.69,12.90,19043.61,8005.44,2015-08-20T15:52:17.230000
24.37,9.02,15121.40,5598.54,2015-08-20T15:53:19.126000
18.85,7.07,11699.49,4389.53,2015-08-20T15:54:21.639000
25.84,5.77,16039.36,3579.55,2015-08-20T15:55:23.347000
27.76,8.86,17228.17,5501.15,2015-08-20T15:56:25.212000
34.60,12.57,21475.80,7801.20,2015-08-20T15:57:27.214000
34.28,15.96,21273.34,9905.61,2015-08-20T15:58:28.962000
32.16,13.70,19960.85,8503.75,2015-08-20T15:59:30.824000
36.47,17.01,22631.33,10554.39,2015-08-20T16:00:33.006000
34.41,13.44,21355.46,8342.24,2015-08-20T16:01:35.249000
34.60,16.85,21473.38,10458.00,2015-08-20T16:02:37.132000
34.35,14.09,21318.28,8745.08,2015-08-20T16:03:39.105000
35.47,15.65,22011.18,9712.83,2015-08-20T16:04:41.238000
28.61,13.68,17754.40,8487.22,2015-08-20T16:05:43.046000
25.58,10.18,15876.97,6319.06,2015-08-20T16:06:45.159000
27.78,8.50,17242.34,5277.13,2015-08-20T16:07:47.508000
27.54,8.36,17092.45,5190.11,2015-08-20T16:08:49.527000
23.95,8.46,14861.53,5247.88,2015-08-20T16:09:51.405000
23.77,7.69,14748.90,4770.59,2015-08-20T16:10:53.874000
25.20,7.54,15641.38,4677.54,2015-08-20T16:11:56.084000
29.50,8.05,18309.62,4995.47,2015-08-20T16:12:57.971000
23.84,6.32,14796.58,3924.39,2015-08-20T16:13:59.690000
24.69,7.85,15320.80,4871.11,2015-08-20T16:15:01.815000
24.55,5.47,15236.31,3397.40,2015-08-20T16:16:03.910000
20.99,6.71,13029.17,4162.31,2015-08-20T16:17:06.870000
19.02,5.15,11806.00,3196.98,2015-08-20T16:18:08.962000
19.50,3.24,12100.28,982.09,2015-08-20T16:19:11.636000
21.20,5.17,13159.63,3205.94,2015-08-20T16:20:13.412000
33.49,14.25,20783.96,8841.03,2015-08-20T16:21:15.749000
31.34,10.42,19449.03,6469.24,2015-08-20T16:22:17.505000
36.05,10.83,22371.46,6719.23,2015-08-20T16:23:19.531000
39.12,17.28,24279.38,10725.04,2015-08-20T16:24:21.451000
41.37,19.13,25677.63,11873.81,2015-08-20T16:25:23.313000
40.49,16.33,25130.85,10131.52,2015-08-20T16:26:25.204000
35.80,17.99,22219.46,11165.58,2015-08-20T16:27:27.202000
35.17,17.50,21827.19,10863.06,2015-08-20T16:28:29.043000
36.04,15.32,22369.25,9505.61,2015-08-20T16:29:30.897000
33.50,15.26,20787.84,9469.36,2015-08-20T16:30:32.953000
27.31,12.22,16947.29,7581.81,2015-08-20T16:31:35.031000
20.44,6.19,12683.96,3839.16,2015-08-20T16:32:38.021000
19.19,5.11,11909.56,3174.40,2015-08-20T16:33:39.994000
16.79,3.92,10421.19,1123.56,2015-08-20T16:34:41.868000
15.60,3.43,9682.74,1033.18,2015-08-20T16:35:43.747000
14.35,3.78,8904.57,1103.42,2015-08-20T16:36:45.871000
14.17,1.74,8796.29,440.98,2015-08-20T16:37:49.622000
12.67,1.57,7865.06,375.90,2015-08-20T16:38:52.463000
11.74,1.59,7288.14,383.54,2015-08-20T16:39:55.173000
11.27,0.55,6992.91,70.21,2015-08-20T16:40:58.494000
11.03,0.46,6843.96,53.05,2015-08-20T16:42:01.535000
11.75,1.03,7294.92,192.77,2015-08-20T16:43:04.663000
11.73,0.77,7282.34,119.81,2015-08-20T16:44:07.836000
10.79,1.11,6698.08,216.71,2015-08-20T16:45:10.948000
9.72,0.28,6033.03,24.91,2015-08-20T16:46:14.416000
9.88,0.55,6133.09,70.94,2015-08-20T16:47:17.744000
11.15,0.46,6917.37,53.49,2015-08-20T16:48:19.668000
9.41,0.43,5837.16,47.37,2015-08-20T16:49:22.542000
10.25,0.43,6361.38,48.18,2015-08-20T16:50:24.487000
8.44,0.30,5238.28,28.07,2015-08-20T16:51:26.234000
9.66,0.52,5997.78,65.29,2015-08-20T16:52:29.378000
8.66,0.38,5377.10,40.07,2015-08-20T16:53:32.314000
10.36,1.42,6431.67,320.87,2015-08-20T16:54:35.060000
14.26,2.55,8847.98,750.49,2015-08-20T16:55:37.222000
15.41,3.12,9561.87,946.28,2015-08-20T16:56:39.252000
14.77,3.06,9167.38,928.58,2015-08-20T16:57:41.271000
14.05,2.97,8720.65,900.05,2015-08-20T16:58:43.484000
22.28,4.81,13827.23,2985.63,2015-08-20T16:59:46.236000
25.29,9.88,15698.15,6133.77,2015-08-20T17:00:48.709000
22.95,4.59,14242.69,2846.70,2015-08-20T17:01:50.526000
24.61,11.80,15273.40,7322.29,2015-08-20T17:02:52.646000
24.20,7.33,15020.84,4551.06,2015-08-20T17:03:55.352000
27.51,9.72,17070.25,6030.04,2015-08-20T17:04:57.195000
24.50,8.11,15205.34,5032.69,2015-08-20T17:05:59.085000
19.77,5.76,12271.34,3576.38,2015-08-20T17:07:01.045000
22.11,8.46,13722.19,5248.64,2015-08-20T17:08:02.855000
19.59,4.16,12160.85,2581.06,2015-08-20T17:09:04.717000
19.76,7.60,12263.50,4714.70,2015-08-20T17:10:06.506000
19.72,4.71,12239.67,2924.22,2015-08-20T17:11:08.380000
16.02,3.57,9941.60,1063.67,2015-08-20T17:12:10.415000
20.14,4.16,12501.47,2581.04,2015-08-20T17:13:12.375000
19.98,5.12,12398.60,3176.12,2015-08-20T17:14:14.070000
27.68,6.12,17176.91,3798.50,2015-08-20T17:15:16.342000
20.53,7.59,12738.47,4710.15,2015-08-20T17:16:18.237000
22.70,6.56,14089.85,4072.76,2015-08-20T17:17:20.145000
18.20,6.12,11296.42,3795.03,2015-08-20T17:18:22.068000
19.86,4.56,12323.14,2830.91,2015-08-20T17:19:24.799000
19.20,2.52,11913.44,740.01,2015-08-20T17:20:26.923000
16.86,3.52,10461.83,1053.07,2015-08-20T17:21:29.064000
19.83,4.21,12309.18,2610.38,2015-08-20T17:22:31.885000
22.56,5.10,14001.70,3162.29,2015-08-20T17:23:34.845000
24.39,7.83,15135.08,4856.48,2015-08-20T17:24:36.716000
32.65,9.13,20262.10,5669.21,2015-08-20T17:25:38.700000
28.46,10.45,17662.88,6482.45,2015-08-20T17:26:41.603000
26.11,8.61,16204.09,5345.00,2015-08-20T17:27:43.388000
25.18,6.11,15629.32,3791.23,2015-08-20T17:28:45.107000
20.52,7.67,12733.85,4758.32,2015-08-20T17:29:47.956000
17.39,5.02,10791.27,3112.42,2015-08-20T17:30:49.860000
16.25,6.76,10081.84,4197.33,2015-08-20T17:31:51.935000
15.96,4.01,9905.46,2487.78,2015-08-20T17:32:54.539000
15.72,4.85,9756.62,3010.37,2015-08-20T17:33:56.814000
13.92,4.10,8641.03,2545.89,2015-08-20T17:34:58.743000
13.15,3.75,8163.77,1098.36,2015-08-20T17:36:00.920000
15.47,2.74,9603.23,818.47,2015-08-20T17:37:03.814000
13.77,0.92,8545.91,161.26,2015-08-20T17:38:05.697000
12.05,1.87,7478.46,490.77,2015-08-20T17:39:07.568000
12.21,3.72,7579.20,1093.22,2015-08-20T17:40:11.052000
17.69,2.31,10979.58,660.65,2015-08-20T17:41:13.816000
15.10,1.38,9371.61,306.85,2015-08-20T17:42:16.554000
18.30,4.59,11358.51,2849.63,2015-08-20T17:43:19.744000
14.58,3.05,9049.19,925.57,2015-08-20T17:44:21.647000
21.14,2.30,13122.18,654.71,2015-08-20T17:45:23.362000
19.39,5.88,12032.86,3651.23,2015-08-20T17:46:25.167000
17.12,3.63,10622.75,1077.36,2015-08-20T17:47:26.923000
14.18,2.74,8801.59,820.18,2015-08-20T17:48:30.145000
16.19,5.19,10048.14,3220.65,2015-08-20T17:49:32.753000
17.24,4.39,10698.19,2727.07,2015-08-20T17:50:35.487000
17.72,4.29,10995.84,2661.22,2015-08-20T17:51:37.879000
18.46,4.27,11457.08,2649.77,2015-08-20T17:52:40.662000
16.85,4.11,10457.42,2553.67,2015-08-20T17:53:43.511000
17.20,3.60,10674.92,1071.24,2015-08-20T17:54:46.279000
16.86,4.32,10461.68,2682.50,2015-08-20T17:55:48.256000
20.02,5.24,12422.24,3250.30,2015-08-20T17:56:50.192000
24.48,5.69,15191.32,3530.35,2015-08-20T17:57:52.346000
24.27,7.25,15060.16,4496.94,2015-08-20T17:58:54.334000
25.68,8.58,15934.61,5327.55,2015-08-20T17:59:56.513000
28.92,7.83,17949.59,4862.21,2015-08-20T18:00:59.406000
34.75,10.85,21566.84,6733.40,2015-08-20T18:02:01.121000
35.75,13.86,22186.29,8601.97,2015-08-20T18:03:03.008000
39.80,15.52,24703.05,9630.21,2015-08-20T18:04:04.879000
39.87,14.96,24742.35,9283.39,2015-08-20T18:05:07.061000
41.83,18.39,25960.19,11410.19,2015-08-20T18:06:08.943000
39.22,21.70,24337.66,13467.89,2015-08-20T18:07:10.659000
43.20,21.10,26811.02,13094.09,2015-08-20T18:08:12.791000
42.05,21.33,26095.44,13235.77,2015-08-20T18:09:14.534000
41.25,19.24,25597.08,11938.40,2015-08-20T18:10:16.643000
36.22,16.93,22479.26,10504.26,2015-08-20T18:11:18.505000
33.48,12.70,20779.53,7881.16,2015-08-20T18:12:20.523000
33.23,13.92,20625.58,8637.06,2015-08-20T18:13:22.246000
41.01,15.82,25453.08,9819.59,2015-08-20T18:14:24.636000
37.60,14.81,23335.38,9193.46,2015-08-20T18:15:26.614000
36.50,15.89,22651.29,9859.98,2015-08-20T18:16:28.440000
42.00,21.19,26063.82,13152.48,2015-08-20T18:17:30.559000
37.46,21.30,23250.56,13221.93,2015-08-20T18:18:32.258000
41.36,18.03,25666.55,11189.60,2015-08-20T18:19:34.031000
41.91,19.75,26009.99,12257.37,2015-08-20T18:20:35.708000
37.31,21.41,23153.68,13285.49,2015-08-20T18:21:37.494000
36.66,21.92,22750.96,13605.09,2015-08-20T18:22:39.470000
30.10,14.35,18678.11,8904.06,2015-08-20T18:23:41.247000
28.60,12.62,17748.74,7833.97,2015-08-20T18:24:43.207000
25.70,11.12,15952.31,6899.36,2015-08-20T18:25:45.524000
23.94,7.85,14855.14,4872.50,2015-08-20T18:26:47.243000
20.62,6.61,12794.57,4104.95,2015-08-20T18:27:48.966000
20.38,4.56,12651.03,2831.68,2015-08-20T18:28:51.402000
18.93,5.96,11745.09,3697.18,2015-08-20T18:29:53.141000
17.15,3.72,10646.20,1093.50,2015-08-20T18:30:56.749000
16.86,3.32,10465.30,1002.48,2015-08-20T18:31:58.726000
16.49,4.18,10232.62,2596.99,2015-08-20T18:33:02.243000
14.77,4.70,9168.52,2917.14,2015-08-20T18:34:04.178000
14.94,4.03,9274.92,2498.25,2015-08-20T18:35:07.401000
14.08,2.15,8735.98,597.58,2015-08-20T18:36:10.082000
13.29,3.13,8248.17,948.69,2015-08-20T18:37:11.994000
13.26,1.91,8228.71,503.81,2015-08-20T18:38:14.212000
11.05,1.69,6856.93,419.26,2015-08-20T18:39:17.271000
14.33,1.42,8890.39,320.44,2015-08-20T18:40:20.316000
14.39,2.79,8931.24,838.29,2015-08-20T18:41:22.814000
12.61,2.01,7823.46,542.68,2015-08-20T18:42:26.184000
13.57,1.65,8420.19,404.85,2015-08-20T18:43:28.472000
12.11,1.52,7517.54,359.11,2015-08-20T18:44:32.185000
12.35,1.45,7663.89,331.09,2015-08-20T18:45:34.781000
12.40,1.83,7695.71,474.71,2015-08-20T18:46:37.991000
11.13,1.52,6908.97,356.27,2015-08-20T18:47:40.356000
14.27,1.21,8857.26,250.33,2015-08-20T18:48:42.293000
12.23,0.34,7589.91,33.74,2015-08-20T18:49:44.589000
11.26,0.49,6987.64,58.47,2015-08-20T18:50:47.111000
8.89,0.86,5514.87,143.76,2015-08-20T18:51:48.896000
12.11,1.03,7515.24,192.32,2015-08-20T18:52:51.245000
11.96,0.62,7425.10,85.64,2015-08-20T18:53:53.894000
10.18,0.65,6315.65,92.92,2015-08-20T18:54:57.538000
12.09,0.98,7502.90,177.25,2015-08-20T18:56:00.387000
11.32,0.45,7024.33,50.67,2015-08-20T18:57:02.225000
10.81,0.55,6706.21,70.47,2015-08-20T18:58:04.649000
10.18,1.03,6319.40,193.01,2015-08-20T18:59:08.042000
11.09,0.63,6885.66,87.63,2015-08-20T19:00:11.089000
10.37,1.75,6437.69,444.84,2015-08-20T19:01:13.848000
10.88,0.40,6753.32,43.64,2015-08-20T19:02:17.206000
10.61,1.11,6584.38,216.35,2015-08-20T19:03:19.358000
10.76,1.21,6677.65,248.85,2015-08-20T19:04:22.143000
9.66,0.93,5995.74,164.86,2015-08-20T19:05:24.164000
11.27,0.67,6996.01,96.37,2015-08-20T19:06:26.417000
10.66,0.74,6616.54,112.61,2015-08-20T19:07:29.839000
10.60,0.43,6580.15,48.78,2015-08-20T19:08:32.807000
10.54,0.50,6540.86,60.03,2015-08-20T19:09:35.866000
10.79,0.23,6693.76,18.57,2015-08-20T19:10:38.964000
10.50,0.37,6513.60,37.97,2015-08-20T19:11:40.720000
10.30,0.76,6390.97,119.04,2015-08-20T19:12:43.669000
9.77,0.49,6065.90,59.75,2015-08-20T19:13:45.751000
10.73,0.56,6660.26,72.63,2015-08-20T19:14:48.662000
10.46,0.27,6489.56,23.80,2015-08-20T19:15:50.787000
11.37,0.43,7055.14,47.79,2015-08-20T19:16:52.650000
9.95,0.37,6176.71,37.58,2015-08-20T19:17:56.047000
10.71,0.56,6649.63,72.55,2015-08-20T19:18:59.388000
11.48,0.58,7127.33,76.97,2015-08-20T19:20:01.668000
10.50,1.12,6515.63,220.45,2015-08-20T19:21:03.900000
10.95,0.83,6797.67,137.35,2015-08-20T19:22:05.844000
10.50,0.62,6514.60,86.37,2015-08-20T19:23:09.050000
11.10,0.48,6889.33,56.56,2015-08-20T19:24:11.653000
11.25,0.07,6981.42,3.81,2015-08-20T19:25:13.709000
12.38,1.13,7685.48,224.34,2015-08-20T19:26:16.975000
11.93,0.94,7404.32,167.99,2015-08-20T19:27:19.116000
11.76,1.38,7301.31,306.86,2015-08-20T19:28:21.270000
11.11,0.99,6892.15,180.22,2015-08-20T19:29:23.771000
11.94,1.68,7412.79,417.92,2015-08-20T19:30:25.690000
13.53,1.86,8396.51,483.92,2015-08-20T19:31:28.646000
12.50,1.28,7756.72,272.17,2015-08-20T19:32:30.881000
11.82,1.49,7337.00,346.10,2015-08-20T19:33:32.788000
14.00,0.85,8688.09,140.76,2015-08-20T19:34:34.872000
15.82,0.47,9820.03,55.24,2015-08-20T19:35:37.685000
11.16,1.82,6927.31,469.43,2015-08-20T19:36:39.490000
13.64,0.64,8467.91,89.67,2015-08-20T19:37:42.855000
12.90,0.37,8006.90,37.53,2015-08-20T19:38:45.712000
11.59,0.54,7192.36,68.87,2015-08-20T19:39:47.670000
12.20,1.21,7570.18,249.15,2015-08-20T19:40:50.154000
11.26,1.43,6988.96,325.10,2015-08-20T19:41:52.799000
14.54,1.85,9022.44,483.27,2015-08-20T19:42:54.927000
12.63,0.99,7840.96,180.69,2015-08-20T19:43:57.311000
10.78,1.15,6690.79,229.03,2015-08-20T19:45:00.761000
12.58,0.76,7809.57,118.04,2015-08-20T19:46:02.592000
12.20,1.59,7569.10,381.95,2015-08-20T19:47:05.314000
12.43,1.96,7716.78,522.92,2015-08-20T19:48:08.232000
11.34,1.01,7038.91,188.20,2015-08-20T19:49:10.435000
13.31,1.25,8262.06,262.72,2015-08-20T19:50:13.604000
9.58,1.47,5942.90,340.84,2015-08-20T19:51:15.629000
10.30,0.58,6394.62,77.64,2015-08-20T19:52:17.582000
11.88,0.47,7371.87,54.63,2015-08-20T19:53:19.600000
11.27,0.56,6992.04,73.39,2015-08-20T19:54:22.073000
11.74,0.46,7285.47,53.14,2015-08-20T19:55:25.111000
13.99,0.38,8681.54,39.55,2015-08-20T19:56:28.849000
10.52,0.73,6531.02,111.58,2015-08-20T19:57:31.158000
13.20,1.15,8190.46,230.52,2015-08-20T19:58:33.917000
12.77,0.91,7925.12,157.16,2015-08-20T19:59:37.135000
