P2 ratio,P1 ratio,0.5um,1um,time (iso)
12.33,1.81,765.08,112.08,2015-08-01T05:31:56.940000
10.59,1.45,656.93,89.72,2015-08-01T05:32:59.883000
9.96,1.54,618.28,95.36,2015-08-01T05:34:02.928000
11.16,2.29,692.82,142.12,2015-08-01T05:35:05.461000
13.18,1.10,817.85,68.05,2015-08-01T05:36:07.476000
14.15,1.28,878.31,79.51,2015-08-01T05:37:09.644000
12.55,1.21,778.63,74.80,2015-08-01T05:38:12.426000
12.96,1.05,804.30,65.09,2015-08-01T05:39:14.076000
11.71,1.78,726.99,110.53,2015-08-01T05:40:16.218000
12.85,1.81,797.57,112.53,2015-08-01T05:41:19.247000
11.59,0.71,719.46,43.94,2015-08-01T05:42:22.089000
12.47,1.41,773.66,87.76,2015-08-01T05:43:25.120000
10.06,1.55,624.49,96.38,2015-08-01T05:44:27.493000
14.76,1.80,916.27,111.78,2015-08-01T05:45:30.530000
10.49,1.88,650.87,116.98,2015-08-01T05:46:32.698000
12.21,1.11,757.66,68.97,2015-08-01T05:47:34.661000
10.96,1.06,680.46,65.48,2015-08-01T05:48:36.717000
11.61,1.69,720.27,104.70,2015-08-01T05:49:39.718000
12.46,0.99,772.98,61.24,2015-08-01T05:50:42.482000
11.51,1.68,714.21,104.56,2015-08-01T05:51:44.799000
12.30,1.05,763.49,65.18,2015-08-01T05:52:46.836000
11.31,1.36,701.91,84.53,2015-08-01T05:53:49.217000
13.01,1.27,807.51,78.79,2015-08-01T05:54:51.300000
12.26,0.80,760.87,49.95,2015-08-01T05:55:54.238000
13.36,2.13,829.04,132.38,2015-08-01T05:56:57.079000
12.37,1.79,768.00,111.17,2015-08-01T05:57:59.838000
12.45,1.92,772.70,119.34,2015-08-01T05:59:02.303000
14.12,1.13,876.02,69.95,2015-08-01T06:00:03.947000
13.01,1.36,807.15,84.43,2015-08-01T06:01:06.135000
13.32,2.20,826.44,136.36,2015-08-01T06:02:09.133000
11.56,2.04,717.25,126.38,2015-08-01T06:03:12.079000
11.51,1.70,714.21,105.31,2015-08-01T06:04:14.199000
13.97,1.71,866.86,105.88,2015-08-01T06:05:16.139000
12.96,2.58,804.01,159.84,2015-08-01T06:06:18.346000
10.68,1.49,662.51,92.26,2015-08-01T06:07:21.257000
10.85,1.70,673.55,105.43,2015-08-01T06:08:23.724000
10.90,1.72,676.45,106.97,2015-08-01T06:09:25.922000
11.97,1.86,742.61,115.59,2015-08-01T06:10:28.537000
10.39,1.77,644.69,109.57,2015-08-01T06:11:31.570000
11.38,1.18,706.09,73.12,2015-08-01T06:12:34.203000
11.64,1.02,722.40,63.51,2015-08-01T06:13:36.451000
12.52,1.35,776.94,83.51,2015-08-01T06:14:38.856000
13.76,1.25,853.66,77.70,2015-08-01T06:15:42.109000
13.50,1.37,838.10,84.77,2015-08-01T06:16:45.139000
11.70,1.97,725.92,122.54,2015-08-01T06:17:48.287000
14.34,1.17,889.81,72.50,2015-08-01T06:18:51.593000
11.82,1.96,733.31,121.60,2015-08-01T06:19:53.659000
11.53,1.25,715.83,77.39,2015-08-01T06:20:55.731000
12.12,1.50,752.10,93.13,2015-08-01T06:21:57.806000
10.57,1.43,655.72,89.03,2015-08-01T06:22:59.771000
11.97,1.24,742.70,76.87,2015-08-01T06:24:02.074000
11.19,1.37,694.44,84.80,2015-08-01T06:25:05.013000
10.91,0.92,677.08,56.98,2015-08-01T06:26:07.524000
12.29,1.95,762.90,120.77,2015-08-01T06:27:10.365000
12.39,1.08,768.81,67.12,2015-08-01T06:28:13.600000
9.98,1.26,619.28,78.21,2015-08-01T06:29:16.650000
11.25,1.45,698.07,90.15,2015-08-01T06:30:18.497000
11.69,1.86,725.24,115.13,2015-08-01T06:31:21.212000
13.23,1.04,821.29,64.46,2015-08-01T06:32:24.326000
11.42,1.90,708.48,117.85,2015-08-01T06:33:27.863000
10.31,1.98,639.85,123.12,2015-08-01T06:34:30.163000
11.86,1.42,736.04,88.17,2015-08-01T06:35:32.816000
13.87,1.57,860.90,97.66,2015-08-01T06:36:34.771000
15.43,1.42,957.56,88.26,2015-08-01T06:37:37.248000
12.57,1.77,780.32,109.58,2015-08-01T06:38:39.472000
10.75,1.73,667.23,107.66,2015-08-01T06:39:42.866000
12.16,1.10,754.43,68.01,2015-08-01T06:40:46.198000
11.82,2.01,733.38,124.68,2015-08-01T06:41:49.238000
13.11,1.88,813.37,116.66,2015-08-01T06:42:51.803000
12.15,1.19,753.78,73.86,2015-08-01T06:43:54.947000
12.73,1.83,789.81,113.83,2015-08-01T06:44:57.901000
11.93,1.31,740.65,81.22,2015-08-01T06:45:59.886000
12.87,1.62,798.84,100.29,2015-08-01T06:47:02.175000
13.03,1.66,808.38,103.06,2015-08-01T06:48:04.513000
10.88,1.59,675.06,98.91,2015-08-01T06:49:06.673000
11.63,0.81,721.55,50.24,2015-08-01T06:50:09.122000
13.26,1.66,823.08,103.05,2015-08-01T06:51:11.048000
11.08,1.31,687.76,81.01,2015-08-01T06:52:12.959000
10.02,1.11,621.94,68.82,2015-08-01T06:53:14.907000
12.28,2.23,762.12,138.54,2015-08-01T06:54:16.966000
11.99,1.72,744.35,106.55,2015-08-01T06:55:19.074000
11.17,1.61,693.06,100.14,2015-08-01T06:56:22.340000
10.74,1.36,666.67,84.28,2015-08-01T06:57:24.649000
12.67,1.01,786.59,62.53,2015-08-01T06:58:27.130000
12.28,1.94,762.17,120.70,2015-08-01T06:59:29.026000
13.77,1.15,854.68,71.63,2015-08-01T07:00:31.149000
12.20,1.64,757.39,101.81,2015-08-01T07:01:33.010000
10.82,1.59,671.57,98.79,2015-08-01T07:02:35.832000
10.71,1.12,664.58,69.41,2015-08-01T07:03:38.746000
12.06,1.61,748.62,99.61,2015-08-01T07:04:40.715000
11.47,1.25,712.13,77.78,2015-08-01T07:05:43.612000
13.57,2.32,842.28,143.85,2015-08-01T07:06:46.710000
13.98,2.71,867.83,167.93,2015-08-01T07:07:48.554000
12.66,1.37,785.67,84.97,2015-08-01T07:08:52.026000
13.24,1.56,821.94,96.66,2015-08-01T07:09:53.953000
14.43,1.12,895.85,69.27,2015-08-01T07:10:56.337000
12.88,1.45,799.33,90.12,2015-08-01T07:11:58.424000
10.87,1.57,674.43,97.29,2015-08-01T07:13:00.809000
13.24,1.43,821.60,88.83,2015-08-01T07:14:03.513000
11.36,1.57,704.84,97.64,2015-08-01T07:15:06.085000
13.05,1.27,809.64,79.02,2015-08-01T07:16:08.279000
11.72,2.08,727.62,129.08,2015-08-01T07:17:11.472000
11.56,1.14,717.46,70.60,2015-08-01T07:18:14.261000
12.63,0.93,784.02,58.01,2015-08-01T07:19:16.506000
11.46,1.01,711.47,62.43,2015-08-01T07:20:19.619000
13.78,1.72,855.23,106.61,2015-08-01T07:21:21.882000
12.70,1.57,788.31,97.66,2015-08-01T07:22:25.189000
11.06,1.44,686.19,89.57,2015-08-01T07:23:28.759000
13.44,1.34,834.39,82.99,2015-08-01T07:24:31.737000
11.27,1.72,699.38,106.76,2015-08-01T07:25:34.483000
11.98,2.26,743.50,140.47,2015-08-01T07:26:36.939000
13.54,2.01,840.19,124.55,2015-08-01T07:27:38.761000
12.35,1.80,766.43,111.69,2015-08-01T07:28:41.050000
10.82,1.52,671.48,94.57,2015-08-01T07:29:43.091000
11.45,1.60,710.83,99.13,2015-08-01T07:30:46.074000
12.98,1.63,805.77,101.27,2015-08-01T07:31:48.379000
11.81,1.98,732.86,122.79,2015-08-01T07:32:51.545000
13.03,1.35,808.72,83.57,2015-08-01T07:33:53.807000
12.26,1.14,760.75,70.73,2015-08-01T07:34:56.451000
13.82,1.33,857.79,82.68,2015-08-01T07:35:59.468000
12.07,2.36,749.31,146.61,2015-08-01T07:37:01.448000
12.09,1.35,750.01,84.07,2015-08-01T07:38:03.658000
12.49,1.42,775.10,87.83,2015-08-01T07:39:05.724000
12.98,1.46,805.61,90.47,2015-08-01T07:40:08.356000
11.82,1.50,733.84,92.83,2015-08-01T07:41:11.083000
11.52,2.71,714.94,167.93,2015-08-01T07:42:13.554000
12.24,1.98,759.50,122.83,2015-08-01T07:43:15.421000
11.14,1.38,691.34,85.52,2015-08-01T07:44:17.803000
14.44,2.24,895.93,139.26,2015-08-01T07:45:20.279000
13.55,2.10,841.22,130.02,2015-08-01T07:46:22.843000
11.19,1.75,694.24,108.87,2015-08-01T07:47:25.004000
11.71,2.28,726.85,141.30,2015-08-01T07:48:27.409000
12.52,1.89,777.22,117.36,2015-08-01T07:49:30.114000
11.67,1.71,724.04,105.89,2015-08-01T07:50:32.915000
12.88,1.19,799.10,73.77,2015-08-01T07:51:35.580000
14.04,1.39,871.30,86.35,2015-08-01T07:52:39.121000
12.16,1.55,754.54,96.25,2015-08-01T07:53:42.224000
12.35,1.96,766.72,121.68,2015-08-01T07:54:45.400000
11.93,1.47,740.23,91.05,2015-08-01T07:55:48.498000
12.15,2.13,754.14,132.35,2015-08-01T07:56:51.938000
11.38,2.50,706.16,155.19,2015-08-01T07:57:53.796000
12.20,1.97,757.38,122.42,2015-08-01T07:58:55.788000
12.79,1.18,793.50,73.27,2015-08-01T07:59:59.211000
13.21,1.82,820.00,112.78,2015-08-01T08:01:02.449000
12.40,1.78,769.63,110.54,2015-08-01T08:02:05.462000
11.23,0.97,696.72,60.50,2015-08-01T08:03:08.455000
10.61,1.31,658.53,81.10,2015-08-01T08:04:10.932000
12.58,1.65,780.47,102.18,2015-08-01T08:05:13.327000
13.95,2.54,865.76,157.68,2015-08-01T08:06:15.633000
11.24,1.64,697.32,101.81,2015-08-01T08:07:17.879000
12.82,0.67,795.53,41.53,2015-08-01T08:08:19.827000
12.62,1.18,783.09,72.95,2015-08-01T08:09:22.137000
12.41,1.35,769.93,83.65,2015-08-01T08:10:25.343000
10.74,1.05,666.30,65.09,2015-08-01T08:11:27.275000
11.65,1.76,723.04,108.96,2015-08-01T08:12:28.971000
12.82,1.75,795.51,108.90,2015-08-01T08:13:32.258000
12.00,1.69,744.71,104.64,2015-08-01T08:14:34.407000
12.83,1.80,796.04,111.89,2015-08-01T08:15:37.212000
11.87,1.85,736.52,114.96,2015-08-01T08:16:39.322000
13.28,1.88,824.02,116.94,2015-08-01T08:17:41.172000
14.43,1.51,895.39,93.72,2015-08-01T08:18:43.414000
12.52,1.85,776.75,114.83,2015-08-01T08:19:46.310000
11.00,1.09,682.52,67.75,2015-08-01T08:20:48.098000
11.36,2.12,704.90,131.59,2015-08-01T08:21:51.056000
10.49,0.98,651.26,60.77,2015-08-01T08:22:53.128000
11.97,1.76,742.89,109.17,2015-08-01T08:23:55.862000
12.11,1.57,751.30,97.74,2015-08-01T08:24:58.501000
12.72,2.00,789.24,124.16,2015-08-01T08:26:00.331000
16.15,1.12,1002.47,69.60,2015-08-01T08:27:02.307000
11.10,1.69,689.11,104.86,2015-08-01T08:28:04.303000
12.60,0.93,782.23,57.82,2015-08-01T08:29:07.718000
10.77,2.04,668.23,126.44,2015-08-01T08:30:10.304000
12.74,1.58,790.54,98.28,2015-08-01T08:31:13.390000
11.99,1.61,744.08,100.19,2015-08-01T08:32:15.265000
11.37,2.12,705.42,131.47,2015-08-01T08:33:17.625000
11.46,1.54,711.21,95.35,2015-08-01T08:34:19.705000
11.01,2.76,683.03,171.17,2015-08-01T08:35:22.749000
10.34,1.49,641.47,92.64,2015-08-01T08:36:24.885000
11.85,1.96,735.16,121.82,2015-08-01T08:37:27.928000
12.69,1.13,787.51,70.33,2015-08-01T08:38:30.212000
12.40,1.38,769.56,85.84,2015-08-01T08:39:32.437000
13.99,1.78,868.28,110.47,2015-08-01T08:40:34.550000
13.25,1.89,822.36,117.02,2015-08-01T08:41:37.052000
11.93,1.36,740.37,84.20,2015-08-01T08:42:39.041000
14.52,1.34,900.96,83.32,2015-08-01T08:43:41.795000
15.19,1.73,942.71,107.49,2015-08-01T08:44:44.520000
12.75,1.49,791.06,92.68,2015-08-01T08:45:46.749000
12.71,2.95,788.65,182.90,2015-08-01T08:46:49.903000
13.36,2.05,829.42,127.52,2015-08-01T08:47:53.702000
13.10,0.88,812.73,54.69,2015-08-01T08:48:55.945000
14.16,2.58,878.83,159.92,2015-08-01T08:49:59.621000
13.33,1.43,827.35,89.05,2015-08-01T08:51:02.593000
11.97,2.24,742.64,138.85,2015-08-01T08:52:04.593000
13.68,1.45,848.79,89.99,2015-08-01T08:53:07.471000
18.17,3.43,1127.87,212.77,2015-08-01T08:54:09.792000
15.86,3.98,983.99,247.28,2015-08-01T08:55:12.339000
13.93,3.00,864.47,186.19,2015-08-01T08:56:15.191000
16.04,3.00,995.62,186.28,2015-08-01T08:57:17.951000
14.55,1.59,903.05,98.93,2015-08-01T08:58:20.133000
14.35,2.31,890.65,143.24,2015-08-01T08:59:23.044000
13.79,2.59,855.66,160.92,2015-08-01T09:00:25.746000
17.21,2.32,1068.33,143.71,2015-08-01T09:01:28.571000
14.90,1.88,924.62,116.46,2015-08-01T09:02:30.617000
13.85,1.67,859.44,103.41,2015-08-01T09:03:32.782000
14.09,3.72,874.63,230.75,2015-08-01T09:04:35.476000
13.70,2.48,850.00,153.84,2015-08-01T09:05:37.822000
11.26,1.08,698.93,67.17,2015-08-01T09:06:39.668000
13.41,0.94,832.12,58.09,2015-08-01T09:07:42.712000
15.01,1.72,931.76,106.82,2015-08-01T09:08:45.530000
17.47,2.52,1084.31,156.09,2015-08-01T09:09:47.225000
14.93,3.13,926.72,194.14,2015-08-01T09:10:49.407000
15.05,2.88,933.79,178.90,2015-08-01T09:11:51.689000
13.12,2.02,814.14,125.61,2015-08-01T09:12:54.686000
16.39,2.37,1017.25,147.29,2015-08-01T09:13:56.923000
14.37,2.86,892.00,177.22,2015-08-01T09:14:59.044000
16.37,2.55,1015.82,158.35,2015-08-01T09:16:00.938000
14.27,2.52,885.76,156.11,2015-08-01T09:17:04.127000
11.37,2.79,705.58,172.94,2015-08-01T09:18:07.350000
14.20,2.70,881.09,167.72,2015-08-01T09:19:09.165000
13.57,2.92,841.92,181.45,2015-08-01T09:20:11.123000
17.80,2.64,1104.92,163.97,2015-08-01T09:21:13.055000
15.45,2.74,959.05,169.90,2015-08-01T09:22:16.052000
14.33,2.36,889.24,146.51,2015-08-01T09:23:17.914000
15.23,1.79,944.97,111.38,2015-08-01T09:24:20.944000
13.70,1.91,850.01,118.69,2015-08-01T09:25:23.017000
14.00,3.20,868.60,198.46,2015-08-01T09:26:26.282000
14.65,1.71,909.24,106.25,2015-08-01T09:27:28.677000
14.81,2.22,919.04,137.53,2015-08-01T09:28:31.146000
14.55,1.55,902.96,96.38,2015-08-01T09:29:34.040000
14.16,2.07,878.48,128.19,2015-08-01T09:30:36.013000
13.52,1.69,839.03,104.78,2015-08-01T09:31:38.893000
15.07,2.66,935.55,164.90,2015-08-01T09:32:40.827000
11.63,1.89,721.96,117.05,2015-08-01T09:33:43.328000
15.84,1.57,982.99,97.19,2015-08-01T09:34:45.647000
12.79,1.65,793.78,102.69,2015-08-01T09:35:48.201000
11.20,1.15,694.97,71.57,2015-08-01T09:36:50.128000
11.08,1.44,687.48,89.20,2015-08-01T09:37:52.083000
10.90,1.94,676.67,120.09,2015-08-01T09:38:55.253000
12.78,1.07,793.08,66.64,2015-08-01T09:39:57.703000
14.08,1.37,874.00,84.96,2015-08-01T09:41:00.365000
13.48,2.05,836.67,127.14,2015-08-01T09:42:03.363000
12.77,1.54,792.40,95.70,2015-08-01T09:43:05.176000
14.94,1.82,927.30,112.86,2015-08-01T09:44:07.497000
14.31,2.21,888.14,137.37,2015-08-01T09:45:10.408000
12.26,1.94,760.75,120.50,2015-08-01T09:46:12.485000
13.43,1.92,833.64,119.05,2015-08-01T09:47:14.497000
12.98,1.29,805.65,79.76,2015-08-01T09:48:16.379000
16.36,2.17,1015.26,134.75,2015-08-01T09:49:19.659000
13.10,2.22,813.22,137.98,2015-08-01T09:50:21.747000
14.72,2.31,913.49,143.31,2015-08-01T09:51:24.911000
14.34,2.07,890.20,128.53,2015-08-01T09:52:28.665000
13.51,1.86,838.65,115.44,2015-08-01T09:53:30.717000
13.65,1.57,846.98,97.49,2015-08-01T09:54:32.850000
16.93,2.63,1050.70,163.36,2015-08-01T09:55:34.855000
13.81,1.82,857.22,112.84,2015-08-01T09:56:36.681000
12.91,1.78,801.27,110.36,2015-08-01T09:57:39.645000
13.12,1.99,814.30,123.81,2015-08-01T09:58:41.360000
14.30,1.87,887.46,115.93,2015-08-01T09:59:43.021000
14.28,3.33,886.18,206.48,2015-08-01T10:00:44.801000
14.37,2.54,892.05,157.38,2015-08-01T10:01:47.518000
15.00,2.47,931.14,153.44,2015-08-01T10:02:50.304000
13.03,1.81,808.91,112.38,2015-08-01T10:03:52.768000
13.11,3.07,813.75,190.39,2015-08-01T10:04:55.114000
12.86,1.40,798.28,86.79,2015-08-01T10:05:58.347000
15.75,2.19,977.46,135.88,2015-08-01T10:07:01.202000
16.23,2.80,1007.55,173.96,2015-08-01T10:08:03.619000
12.67,2.29,786.08,142.07,2015-08-01T10:09:07.143000
15.39,2.12,955.25,131.74,2015-08-01T10:10:10.016000
11.04,2.84,685.10,176.45,2015-08-01T10:11:12.532000
13.55,1.28,841.11,79.24,2015-08-01T10:12:15.306000
16.62,1.92,1031.55,118.93,2015-08-01T10:13:17.532000
12.47,2.92,773.78,181.40,2015-08-01T10:14:19.861000
12.91,1.80,800.93,111.78,2015-08-01T10:15:22.287000
12.13,0.98,752.95,61.10,2015-08-01T10:16:26.272000
16.72,2.53,1037.48,156.82,2015-08-01T10:17:28.713000
11.73,2.28,727.76,141.24,2015-08-01T10:18:31.058000
12.44,1.56,771.96,97.02,2015-08-01T10:19:34.330000
11.72,2.49,727.58,154.83,2015-08-01T10:20:36.987000
12.43,1.73,771.22,107.31,2015-08-01T10:21:39.729000
11.67,1.77,724.15,110.13,2015-08-01T10:22:42.044000
14.97,2.06,928.95,127.97,2015-08-01T10:23:45.237000
12.95,2.52,803.85,156.16,2015-08-01T10:24:47.070000
12.81,1.91,794.98,118.32,2015-08-01T10:25:49.772000
14.46,1.59,897.52,98.49,2015-08-01T10:26:52.669000
14.53,3.15,901.74,195.35,2015-08-01T10:27:55.622000
13.05,1.23,809.89,76.50,2015-08-01T10:28:58.247000
15.17,1.44,941.49,89.27,2015-08-01T10:30:00.203000
12.48,2.31,774.73,143.27,2015-08-01T10:31:02.219000
14.30,3.75,887.25,232.70,2015-08-01T10:32:05.478000
12.29,2.07,762.61,128.57,2015-08-01T10:33:08.838000
12.90,1.14,800.86,70.64,2015-08-01T10:34:10.555000
13.77,1.56,854.39,97.06,2015-08-01T10:35:13.719000
15.65,2.62,971.19,162.49,2015-08-01T10:36:15.988000
12.72,1.58,789.28,97.78,2015-08-01T10:37:17.780000
13.52,2.07,838.77,128.44,2015-08-01T10:38:19.873000
12.41,2.51,770.17,155.92,2015-08-01T10:39:22.746000
11.96,1.61,742.25,99.98,2015-08-01T10:40:24.788000
13.62,1.45,845.47,89.84,2015-08-01T10:41:28.084000
15.65,2.43,971.23,151.11,2015-08-01T10:42:30.486000
14.86,1.54,922.33,95.31,2015-08-01T10:43:32.839000
11.85,2.09,735.33,129.66,2015-08-01T10:44:35.194000
10.46,1.79,649.26,111.32,2015-08-01T10:45:37.686000
12.39,1.34,769.05,82.92,2015-08-01T10:46:39.525000
13.30,2.06,825.65,127.77,2015-08-01T10:47:41.919000
15.48,2.87,960.69,178.31,2015-08-01T10:48:44.023000
15.30,2.79,949.68,173.21,2015-08-01T10:49:47.460000
16.65,3.17,1033.49,196.46,2015-08-01T10:50:50.932000
16.95,2.66,1051.94,165.37,2015-08-01T10:51:53.949000
14.20,2.74,881.56,169.79,2015-08-01T10:52:56.499000
14.42,2.18,894.80,135.25,2015-08-01T10:53:58.473000
14.54,2.38,902.21,147.41,2015-08-01T10:55:01.887000
14.48,2.20,898.55,136.65,2015-08-01T10:56:03.824000
14.50,2.62,900.08,162.30,2015-08-01T10:57:06.204000
14.34,2.51,889.67,155.62,2015-08-01T10:58:08.932000
12.31,1.99,763.69,123.42,2015-08-01T10:59:11.446000
13.71,2.23,850.83,138.40,2015-08-01T11:00:14.771000
15.89,2.76,986.36,171.59,2015-08-01T11:01:16.812000
11.49,3.64,712.93,226.12,2015-08-01T11:02:18.646000
15.22,1.78,944.35,110.46,2015-08-01T11:03:21.048000
14.95,2.22,927.55,137.67,2015-08-01T11:04:23.361000
16.07,1.71,997.54,106.29,2015-08-01T11:05:26.235000
11.76,2.42,730.10,150.42,2015-08-01T11:06:28.345000
13.69,1.59,849.57,98.49,2015-08-01T11:07:30.702000
13.73,4.41,852.31,273.99,2015-08-01T11:08:32.680000
13.57,1.87,842.36,116.28,2015-08-01T11:09:34.497000
13.50,2.32,837.99,144.17,2015-08-01T11:10:37.305000
13.81,2.13,856.90,132.12,2015-08-01T11:11:39.901000
12.59,2.45,781.04,151.99,2015-08-01T11:12:42.709000
17.80,2.39,1104.99,148.38,2015-08-01T11:13:44.714000
12.33,2.50,765.20,154.98,2015-08-01T11:14:46.536000
12.95,1.20,803.74,74.18,2015-08-01T11:15:49.086000
11.13,1.58,690.95,98.04,2015-08-01T11:16:51.616000
13.26,2.82,823.00,174.80,2015-08-01T11:17:54.863000
14.66,3.87,909.81,240.35,2015-08-01T11:18:56.598000
16.08,1.86,997.87,115.71,2015-08-01T11:19:59.235000
19.97,6.54,1239.07,406.00,2015-08-01T11:21:02.146000
19.31,4.92,1198.17,305.15,2015-08-01T11:22:04.848000
15.40,3.85,955.77,238.82,2015-08-01T11:23:06.677000
15.36,2.79,953.49,173.34,2015-08-01T11:24:08.564000
16.69,4.50,1035.96,279.13,2015-08-01T11:25:10.389000
18.75,3.26,1163.48,202.63,2015-08-01T11:26:13.202000
17.39,4.10,1079.42,254.15,2015-08-01T11:27:16.325000
17.15,5.07,1064.38,314.80,2015-08-01T11:28:18.171000
17.26,3.03,1071.47,188.32,2015-08-01T11:29:20.382000
15.08,3.58,935.62,222.35,2015-08-01T11:30:22.449000
17.69,2.84,1097.92,176.14,2015-08-01T11:31:24.541000
15.38,3.06,954.63,189.89,2015-08-01T11:32:27.042000
15.47,2.79,959.93,172.90,2015-08-01T11:33:29.289000
12.57,2.80,780.20,173.55,2015-08-01T11:34:32.667000
18.18,3.90,1128.08,242.24,2015-08-01T11:35:35.136000
18.81,2.90,1167.65,179.97,2015-08-01T11:36:37.793000
12.78,4.83,792.88,299.49,2015-08-01T11:37:40.482000
15.47,2.00,959.91,123.83,2015-08-01T11:38:42.692000
19.75,2.82,1225.76,175.11,2015-08-01T11:39:44.637000
19.62,2.09,1217.39,129.62,2015-08-01T11:40:46.536000
14.05,3.44,871.87,213.42,2015-08-01T11:41:48.279000
16.19,3.78,1004.84,234.32,2015-08-01T11:42:50.232000
15.10,2.00,937.29,124.20,2015-08-01T11:43:52.377000
14.06,2.32,872.67,143.77,2015-08-01T11:44:55.582000
13.52,5.73,839.20,355.86,2015-08-01T11:45:57.376000
16.10,2.61,998.88,162.03,2015-08-01T11:47:00.085000
15.61,2.54,969.02,157.83,2015-08-01T11:48:02.918000
16.80,2.75,1042.57,170.83,2015-08-01T11:49:04.822000
18.38,2.28,1140.90,141.49,2015-08-01T11:50:06.934000
20.28,3.72,1258.29,231.14,2015-08-01T11:51:09.259000
16.30,3.25,1011.54,201.97,2015-08-01T11:52:11.330000
15.97,2.73,991.07,169.66,2015-08-01T11:53:13.503000
16.00,4.05,992.73,251.07,2015-08-01T11:54:15.776000
17.81,3.22,1105.30,200.00,2015-08-01T11:55:19.129000
17.72,3.86,1099.82,239.33,2015-08-01T11:56:21.651000
18.16,3.61,1127.05,223.86,2015-08-01T11:57:23.919000
16.48,3.08,1022.49,191.30,2015-08-01T11:58:26.383000
16.18,3.48,1004.45,215.67,2015-08-01T11:59:28.458000
19.45,3.55,1207.28,220.29,2015-08-01T12:00:31.197000
19.32,3.32,1198.88,206.07,2015-08-01T12:01:33.600000
15.78,4.68,979.41,290.43,2015-08-01T12:02:35.823000
17.46,3.13,1083.32,194.01,2015-08-01T12:03:38.123000
16.67,3.34,1034.58,207.43,2015-08-01T12:04:40.403000
14.90,2.54,924.67,157.76,2015-08-01T12:05:43.650000
17.28,3.27,1072.72,202.91,2015-08-01T12:06:46.110000
16.41,3.25,1018.28,201.64,2015-08-01T12:07:48.874000
17.39,3.45,1079.52,214.15,2015-08-01T12:08:50.892000
16.68,3.01,1035.02,186.78,2015-08-01T12:09:52.893000
19.66,4.21,1220.07,261.29,2015-08-01T12:10:55.628000
18.47,4.25,1145.97,263.83,2015-08-01T12:11:57.359000
18.41,4.00,1142.39,248.05,2015-08-01T12:12:59.406000
17.32,3.08,1074.86,191.38,2015-08-01T12:14:02.275000
16.89,2.71,1048.33,167.96,2015-08-01T12:15:03.982000
19.82,2.58,1229.91,160.35,2015-08-01T12:16:07.024000
15.34,2.31,952.22,143.61,2015-08-01T12:17:09.079000
16.53,2.66,1025.95,165.33,2015-08-01T12:18:11.134000
16.47,2.96,1021.97,183.70,2015-08-01T12:19:13.107000
17.23,6.52,1069.27,404.80,2015-08-01T12:20:15.542000
20.83,4.86,1292.48,301.48,2015-08-01T12:21:17.343000
18.11,6.10,1123.71,378.69,2015-08-01T12:22:20.282000
19.70,6.94,1222.56,430.88,2015-08-01T12:23:22.894000
20.78,4.52,1289.60,280.57,2015-08-01T12:24:25.052000
20.26,5.87,1257.34,364.53,2015-08-01T12:25:27.897000
17.80,4.61,1104.98,285.86,2015-08-01T12:26:30.078000
19.66,3.86,1219.84,239.61,2015-08-01T12:27:33.027000
19.43,4.93,1205.81,305.78,2015-08-01T12:28:35.323000
18.06,7.19,1121.01,446.10,2015-08-01T12:29:38.258000
19.95,4.82,1237.99,298.86,2015-08-01T12:30:39.986000
16.69,6.22,1035.55,386.00,2015-08-01T12:31:43.646000
21.81,3.97,1353.52,246.64,2015-08-01T12:32:45.573000
17.38,7.99,1078.70,495.80,2015-08-01T12:33:47.730000
19.40,5.39,1203.70,334.45,2015-08-01T12:34:49.876000
20.73,9.06,1286.58,562.28,2015-08-01T12:35:51.934000
19.03,4.35,1180.91,269.81,2015-08-01T12:36:55.190000
20.75,3.05,1287.59,189.58,2015-08-01T12:37:57.653000
17.46,5.22,1083.42,324.23,2015-08-01T12:39:00.819000
16.50,6.68,1024.29,414.58,2015-08-01T12:40:02.640000
18.08,4.60,1122.35,285.72,2015-08-01T12:41:05.756000
18.07,5.10,1121.68,316.78,2015-08-01T12:42:07.896000
15.94,4.12,989.23,255.66,2015-08-01T12:43:10.041000
15.76,9.50,978.38,589.33,2015-08-01T12:44:12.043000
17.56,3.87,1090.04,240.28,2015-08-01T12:45:14.003000
17.06,3.61,1058.92,223.84,2015-08-01T12:46:16.234000
16.45,4.44,1020.96,275.45,2015-08-01T12:47:18.408000
16.48,3.34,1023.04,207.29,2015-08-01T12:48:20.737000
14.91,3.52,925.22,218.16,2015-08-01T12:49:22.612000
15.38,3.68,954.40,228.20,2015-08-01T12:50:24.937000
17.73,2.88,1100.19,178.97,2015-08-01T12:51:26.959000
17.97,3.22,1115.13,200.09,2015-08-01T12:52:29.051000
18.40,4.00,1142.02,248.38,2015-08-01T12:53:31.167000
18.80,4.28,1166.97,265.73,2015-08-01T12:54:32.824000
15.21,4.90,943.83,304.18,2015-08-01T12:55:35.694000
18.41,2.46,1142.51,152.76,2015-08-01T12:56:37.659000
16.64,2.70,1032.42,167.39,2015-08-01T12:57:39.911000
15.58,2.63,966.77,163.03,2015-08-01T12:58:42.685000
17.72,3.35,1099.93,207.95,2015-08-01T12:59:44.847000
16.75,3.15,1039.42,195.39,2015-08-01T13:00:46.964000
16.79,3.90,1041.78,242.34,2015-08-01T13:01:49.158000
