P2 ratio,P1 ratio,0.5um,1um,time (iso)
11.29,0.67,700.96,41.35,2015-08-07T04:42:46.371000
10.38,0.71,644.29,43.95,2015-08-07T04:43:48.257000
11.44,0.62,710.00,38.57,2015-08-07T04:44:50.632000
11.25,0.30,698.11,18.68,2015-08-07T04:45:53.166000
11.88,0.83,737.02,51.78,2015-08-07T04:46:55.684000
11.47,0.39,711.79,24.30,2015-08-07T04:47:58.849000
10.03,0.35,622.70,21.81,2015-08-07T04:49:02.156000
10.83,0.33,671.91,20.27,2015-08-07T04:50:05.673000
10.70,0.52,664.17,32.38,2015-08-07T04:51:07.434000
11.43,0.51,709.32,31.62,2015-08-07T04:52:10.160000
13.04,0.52,809.05,32.43,2015-08-07T04:53:13.885000
10.52,0.26,652.78,16.01,2015-08-07T04:54:16.326000
10.52,0.54,653.07,33.62,2015-08-07T04:55:19.617000
10.74,0.37,666.56,23.21,2015-08-07T04:56:21.779000
10.10,0.48,627.00,29.88,2015-08-07T04:57:24.751000
11.67,0.77,724.40,47.55,2015-08-07T04:58:28.313000
9.26,1.07,574.52,66.42,2015-08-07T04:59:30.831000
13.70,0.50,850.26,31.21,2015-08-07T05:00:33.287000
12.20,0.68,757.04,42.44,2015-08-07T05:01:36.361000
11.88,1.25,737.23,77.27,2015-08-07T05:02:39.322000
7.72,0.34,478.93,21.32,2015-08-07T05:03:41.716000
8.33,0.06,516.77,4.01,2015-08-07T05:04:43.800000
7.70,0.22,477.95,13.80,2015-08-07T05:05:46.633000
9.46,0.00,587.04,0.00,2015-08-07T05:06:50.264000
8.92,0.03,553.46,2.07,2015-08-07T05:07:53.081000
10.08,0.06,625.85,3.82,2015-08-07T05:08:55.083000
9.73,0.22,604.03,13.73,2015-08-07T05:09:57.895000
8.77,0.16,544.54,9.95,2015-08-07T05:11:01.212000
7.75,0.07,481.24,4.65,2015-08-07T05:12:04.397000
8.13,0.07,504.76,4.39,2015-08-07T05:13:07.778000
9.42,0.24,584.42,14.65,2015-08-07T05:14:09.822000
7.87,0.19,488.70,12.03,2015-08-07T05:15:13.429000
9.17,0.24,569.28,14.86,2015-08-07T05:16:15.479000
7.88,0.12,489.27,7.16,2015-08-07T05:17:18.968000
8.82,0.11,547.20,6.82,2015-08-07T05:18:21.030000
7.69,0.01,477.56,0.72,2015-08-07T05:19:23.147000
8.85,0.22,549.31,13.43,2015-08-07T05:20:26.242000
8.48,0.11,526.32,7.02,2015-08-07T05:21:29.812000
9.99,0.30,620.13,18.44,2015-08-07T05:22:32.264000
9.82,0.47,609.29,29.35,2015-08-07T05:23:35.306000
9.09,0.10,563.92,6.30,2015-08-07T05:24:38.733000
7.88,0.20,488.81,12.25,2015-08-07T05:25:40.509000
8.92,0.08,553.52,4.74,2015-08-07T05:26:43.126000
9.18,0.08,569.98,4.80,2015-08-07T05:27:46.577000
8.87,0.24,550.38,14.97,2015-08-07T05:28:48.538000
10.84,0.14,672.58,8.44,2015-08-07T05:29:51.821000
9.38,0.10,581.87,6.18,2015-08-07T05:30:54.544000
7.98,0.33,495.04,20.37,2015-08-07T05:31:57.655000
9.35,0.16,580.21,9.70,2015-08-07T05:32:59.349000
11.11,0.29,689.54,18.23,2015-08-07T05:34:02.293000
9.33,0.13,578.74,7.98,2015-08-07T05:35:04.123000
8.16,0.16,506.67,9.64,2015-08-07T05:36:06.812000
9.40,0.00,583.17,0.00,2015-08-07T05:37:10.268000
9.31,0.10,577.83,6.05,2015-08-07T05:38:12.712000
9.46,0.10,586.82,6.33,2015-08-07T05:39:15.738000
9.33,0.03,578.83,1.63,2015-08-07T05:40:18.558000
10.92,0.05,677.77,3.14,2015-08-07T05:41:22.353000
10.83,0.23,672.38,14.57,2015-08-07T05:42:24.158000
9.55,0.45,592.67,28.00,2015-08-07T05:43:26.746000
9.29,0.31,576.54,19.23,2015-08-07T05:44:29.206000
11.39,0.07,706.88,4.36,2015-08-07T05:45:32.309000
10.64,0.72,660.63,44.48,2015-08-07T05:46:34.581000
10.72,0.98,665.20,61.12,2015-08-07T05:47:36.427000
11.97,1.35,743.16,84.02,2015-08-07T05:48:39.157000
11.42,0.73,708.64,45.41,2015-08-07T05:49:40.869000
11.45,0.68,710.44,42.23,2015-08-07T05:50:43.415000
10.20,0.81,633.07,50.48,2015-08-07T05:51:46.678000
10.16,0.54,630.78,33.72,2015-08-07T05:52:48.967000
11.62,0.43,721.28,26.66,2015-08-07T05:53:51.082000
11.87,0.60,736.45,37.24,2015-08-07T05:54:53.121000
10.02,0.71,621.94,44.02,2015-08-07T05:55:56.098000
11.88,0.69,737.17,42.96,2015-08-07T05:56:58.300000
11.92,0.60,739.65,37.45,2015-08-07T05:58:00.199000
11.54,0.56,715.88,34.68,2015-08-07T05:59:02.668000
11.81,0.39,732.93,24.14,2015-08-07T06:00:04.501000
11.47,0.40,711.75,24.66,2015-08-07T06:01:07.261000
10.48,0.54,650.43,33.48,2015-08-07T06:02:09.147000
11.99,0.36,744.07,22.04,2015-08-07T06:03:11.763000
11.59,0.82,719.18,51.01,2015-08-07T06:04:15.305000
11.39,0.80,706.79,49.37,2015-08-07T06:05:18.080000
9.27,0.56,575.55,34.97,2015-08-07T06:06:20.721000
10.53,0.82,653.20,50.91,2015-08-07T06:07:22.640000
10.59,0.51,657.50,31.80,2015-08-07T06:08:26.404000
11.08,0.16,687.51,9.85,2015-08-07T06:09:29.203000
11.34,0.59,703.82,36.85,2015-08-07T06:10:32.082000
11.08,0.44,687.81,27.21,2015-08-07T06:11:34.411000
10.14,0.76,629.06,47.44,2015-08-07T06:12:37.232000
12.27,0.24,761.30,15.15,2015-08-07T06:13:38.989000
12.23,0.78,759.05,48.36,2015-08-07T06:14:42.021000
12.21,0.70,757.56,43.49,2015-08-07T06:15:45.031000
11.63,0.52,722.02,32.41,2015-08-07T06:16:47.663000
12.02,0.73,745.81,45.35,2015-08-07T06:17:49.738000
13.44,0.54,833.92,33.79,2015-08-07T06:18:51.818000
12.68,0.96,786.67,59.53,2015-08-07T06:19:53.946000
11.61,0.55,720.54,34.09,2015-08-07T06:20:56.779000
12.09,0.97,750.26,60.27,2015-08-07T06:21:59.252000
10.79,0.60,669.64,37.36,2015-08-07T06:23:02.708000
11.70,0.37,726.36,22.67,2015-08-07T06:24:06.299000
11.88,0.60,737.57,36.93,2015-08-07T06:25:09.918000
10.94,0.51,678.65,31.66,2015-08-07T06:26:12.521000
12.74,1.19,790.61,73.85,2015-08-07T06:27:14.400000
12.20,0.69,756.88,42.80,2015-08-07T06:28:17.409000
10.30,0.69,639.28,43.07,2015-08-07T06:29:20.230000
11.75,0.14,729.46,8.81,2015-08-07T06:30:22.781000
12.01,0.89,745.20,55.35,2015-08-07T06:31:25.413000
10.89,0.53,675.91,32.86,2015-08-07T06:32:27.263000
11.55,0.55,716.75,34.15,2015-08-07T06:33:29.592000
12.85,0.60,797.29,37.08,2015-08-07T06:34:32.695000
10.86,0.99,674.17,61.52,2015-08-07T06:35:35.467000
12.33,0.78,765.05,48.49,2015-08-07T06:36:37.231000
12.22,0.69,758.32,42.67,2015-08-07T06:37:40.629000
11.24,0.65,697.65,40.21,2015-08-07T06:38:43.741000
10.59,0.64,657.23,39.83,2015-08-07T06:39:45.833000
9.90,0.18,614.12,11.33,2015-08-07T06:40:48.875000
11.13,0.84,690.88,52.19,2015-08-07T06:41:52.788000
10.72,0.59,665.44,36.82,2015-08-07T06:42:55.183000
10.89,0.80,676.01,49.71,2015-08-07T06:43:58.045000
11.63,0.45,721.69,27.73,2015-08-07T06:44:59.723000
11.83,0.29,734.28,17.87,2015-08-07T06:46:01.659000
9.63,0.45,597.50,27.71,2015-08-07T06:47:04.623000
14.04,0.49,871.59,30.69,2015-08-07T06:48:06.678000
14.29,1.23,886.70,76.17,2015-08-07T06:49:08.827000
10.91,0.38,677.27,23.65,2015-08-07T06:50:11.103000
12.16,0.81,754.69,50.53,2015-08-07T06:51:14.313000
12.19,0.43,756.49,26.91,2015-08-07T06:52:16.929000
11.30,0.71,701.50,44.15,2015-08-07T06:53:19.091000
9.66,1.03,599.82,63.62,2015-08-07T06:54:21.404000
11.47,0.33,711.75,20.41,2015-08-07T06:55:23.688000
11.79,0.42,731.80,26.04,2015-08-07T06:56:26.127000
9.96,0.55,618.34,33.93,2015-08-07T06:57:29.636000
12.09,0.83,750.48,51.49,2015-08-07T06:58:31.982000
12.92,0.79,801.96,49.10,2015-08-07T06:59:34.602000
11.02,0.73,684.09,45.60,2015-08-07T07:00:37.275000
12.99,0.71,806.48,43.97,2015-08-07T07:01:40.161000
11.35,0.61,704.25,38.07,2015-08-07T07:02:43.256000
15.16,1.03,940.68,63.78,2015-08-07T07:03:46.204000
10.74,1.46,666.53,90.69,2015-08-07T07:04:48.628000
10.35,0.53,642.47,32.81,2015-08-07T07:05:51.292000
11.64,0.58,722.09,35.96,2015-08-07T07:06:53.491000
11.79,0.59,731.43,36.37,2015-08-07T07:07:55.649000
11.03,0.62,684.54,38.23,2015-08-07T07:08:58.883000
12.02,0.32,746.09,19.69,2015-08-07T07:10:00.736000
11.19,0.77,694.74,47.91,2015-08-07T07:11:02.792000
12.37,0.46,767.50,28.52,2015-08-07T07:12:06.157000
12.15,0.30,754.05,18.86,2015-08-07T07:13:08.228000
11.53,0.51,715.81,31.90,2015-08-07T07:14:10.746000
11.62,0.62,721.23,38.23,2015-08-07T07:15:13.002000
11.86,0.54,735.93,33.73,2015-08-07T07:16:16.469000
14.18,0.33,880.28,20.45,2015-08-07T07:17:18.688000
10.88,1.12,674.92,69.57,2015-08-07T07:18:21.198000
12.29,0.78,762.62,48.13,2015-08-07T07:19:24.481000
14.27,0.50,885.50,31.33,2015-08-07T07:20:26.519000
14.25,0.94,884.13,58.50,2015-08-07T07:21:29.381000
11.23,0.70,696.81,43.64,2015-08-07T07:22:31.797000
13.39,0.76,831.15,47.06,2015-08-07T07:23:34.057000
13.42,0.72,832.72,44.51,2015-08-07T07:24:37.393000
